start,end,speaker
1.486,3.166,SPEAKER_00
3.472,7.886,SPEAKER_00
8.480,8.939,SPEAKER_01
9.703,10.008,SPEAKER_00
10.008,11.723,SPEAKER_01
12.080,12.912,SPEAKER_01
14.626,15.000,SPEAKER_01
15.000,15.204,SPEAKER_00
15.204,15.272,SPEAKER_01
15.272,15.390,SPEAKER_00
18.718,19.312,SPEAKER_00
20.552,22.725,SPEAKER_00
23.998,24.304,SPEAKER_00
24.864,27.513,SPEAKER_00
28.633,29.194,SPEAKER_00
29.703,30.586,SPEAKER_00
31.808,32.776,SPEAKER_01
33.115,36.002,SPEAKER_01
36.426,38.447,SPEAKER_01
39.346,39.839,SPEAKER_00
40.331,41.978,SPEAKER_00
43.489,43.506,SPEAKER_00
43.506,45.000,SPEAKER_01
45.000,45.119,SPEAKER_00
45.119,45.136,SPEAKER_01
45.662,47.903,SPEAKER_00
49.924,52.114,SPEAKER_01
53.115,55.000,SPEAKER_00
55.713,57.292,SPEAKER_00
57.818,58.107,SPEAKER_00
58.854,60.671,SPEAKER_00
61.774,64.049,SPEAKER_01
65.136,65.815,SPEAKER_00
66.222,67.292,SPEAKER_00
67.547,71.910,SPEAKER_00
72.878,73.523,SPEAKER_01
73.676,76.545,SPEAKER_01
76.868,77.360,SPEAKER_00
77.869,82.063,SPEAKER_00
82.963,89.194,SPEAKER_01
89.822,91.044,SPEAKER_01
91.044,92.895,SPEAKER_00
93.455,95.543,SPEAKER_00
96.409,97.037,SPEAKER_00
97.224,97.241,SPEAKER_00
97.241,98.073,SPEAKER_01
98.158,99.143,SPEAKER_00
99.737,99.754,SPEAKER_01
99.754,99.771,SPEAKER_00
99.771,100.076,SPEAKER_01
100.518,101.995,SPEAKER_00
103.319,109.041,SPEAKER_01
109.720,111.910,SPEAKER_01
112.334,112.640,SPEAKER_01
112.861,115.696,SPEAKER_00
117.105,118.345,SPEAKER_01
118.939,119.007,SPEAKER_01
119.465,119.499,SPEAKER_01
119.499,121.961,SPEAKER_00
123.098,124.593,SPEAKER_01
124.949,126.919,SPEAKER_00
128.175,131.367,SPEAKER_01
131.486,132.657,SPEAKER_01
134.032,135.679,SPEAKER_00
136.545,136.698,SPEAKER_00
136.698,136.851,SPEAKER_01
136.851,137.173,SPEAKER_00
139.278,143.081,SPEAKER_00
143.964,148.311,SPEAKER_01
148.684,149.431,SPEAKER_00
149.431,149.448,SPEAKER_01
149.448,149.465,SPEAKER_00
149.754,152.334,SPEAKER_00
153.319,156.528,SPEAKER_00
156.647,160.348,SPEAKER_01
160.942,162.012,SPEAKER_00
162.165,168.973,SPEAKER_00
169.329,174.083,SPEAKER_01
174.762,177.275,SPEAKER_00
177.513,178.056,SPEAKER_00
179.211,179.992,SPEAKER_01
181.010,181.027,SPEAKER_00
181.027,181.044,SPEAKER_01
181.044,181.180,SPEAKER_00
181.180,181.231,SPEAKER_01
182.080,183.879,SPEAKER_00
185.272,187.003,SPEAKER_01
187.241,189.567,SPEAKER_00
191.095,191.163,SPEAKER_00
191.163,191.333,SPEAKER_01
191.333,191.350,SPEAKER_00
191.655,194.287,SPEAKER_00
195.424,196.494,SPEAKER_01
197.411,203.370,SPEAKER_01
203.370,204.270,SPEAKER_00
204.457,205.696,SPEAKER_00
206.222,208.362,SPEAKER_00
208.973,211.689,SPEAKER_00
212.912,215.051,SPEAKER_00
216.070,216.562,SPEAKER_01
216.562,218.073,SPEAKER_00
218.650,219.126,SPEAKER_01
219.363,221.197,SPEAKER_01
221.503,223.795,SPEAKER_01
224.219,225.645,SPEAKER_01
225.968,227.903,SPEAKER_01
229.669,230.059,SPEAKER_00
230.569,231.027,SPEAKER_00
231.774,233.896,SPEAKER_00
235.289,235.951,SPEAKER_01
237.835,239.771,SPEAKER_00
239.992,241.146,SPEAKER_00
242.148,244.236,SPEAKER_01
245.051,245.170,SPEAKER_01
245.509,246.783,SPEAKER_01
