start,end,speaker
2.165,2.691,SPEAKER_00
5.390,6.002,SPEAKER_01
6.749,8.413,SPEAKER_00
10.093,10.314,SPEAKER_01
11.418,12.997,SPEAKER_00
12.997,13.115,SPEAKER_01
13.115,15.407,SPEAKER_00
15.968,16.715,SPEAKER_00
17.564,18.820,SPEAKER_00
20.416,21.350,SPEAKER_01
21.757,23.319,SPEAKER_01
23.353,24.796,SPEAKER_01
25.306,25.900,SPEAKER_00
26.545,28.633,SPEAKER_00
30.467,34.711,SPEAKER_01
35.000,35.662,SPEAKER_01
35.968,39.092,SPEAKER_01
39.516,40.942,SPEAKER_01
39.635,39.992,SPEAKER_00
41.570,44.457,SPEAKER_01
45.153,47.394,SPEAKER_01
47.564,51.129,SPEAKER_01
51.520,51.537,SPEAKER_01
51.537,51.995,SPEAKER_00
51.672,55.034,SPEAKER_01
55.357,55.832,SPEAKER_00
56.002,58.107,SPEAKER_00
60.229,63.234,SPEAKER_01
64.202,67.003,SPEAKER_01
67.054,67.105,SPEAKER_01
67.105,67.122,SPEAKER_00
67.122,67.377,SPEAKER_01
67.377,67.428,SPEAKER_00
67.428,68.073,SPEAKER_01
68.311,69.194,SPEAKER_01
69.890,70.484,SPEAKER_01
71.282,72.131,SPEAKER_01
72.436,75.221,SPEAKER_01
75.306,77.309,SPEAKER_01
77.632,81.537,SPEAKER_01
81.774,87.207,SPEAKER_00
87.716,92.555,SPEAKER_00
92.640,98.735,SPEAKER_00
100.925,101.961,SPEAKER_01
102.317,105.458,SPEAKER_00
107.190,110.518,SPEAKER_01
110.756,115.136,SPEAKER_00
115.492,117.207,SPEAKER_00
119.228,125.068,SPEAKER_01
125.102,125.323,SPEAKER_01
125.323,125.340,SPEAKER_00
125.340,127.037,SPEAKER_01
127.598,128.973,SPEAKER_00
130.874,131.876,SPEAKER_01
132.572,134.643,SPEAKER_01
135.390,135.798,SPEAKER_00
136.375,137.716,SPEAKER_00
138.820,140.076,SPEAKER_00
140.976,143.217,SPEAKER_01
143.710,149.228,SPEAKER_00
150.823,151.367,SPEAKER_00
151.367,153.489,SPEAKER_01
151.757,151.859,SPEAKER_00
153.489,156.698,SPEAKER_00
158.667,159.278,SPEAKER_01
160.756,165.119,SPEAKER_01
165.119,165.662,SPEAKER_00
165.815,182.827,SPEAKER_00
183.149,188.667,SPEAKER_00
189.754,191.180,SPEAKER_01
191.180,193.251,SPEAKER_00
194.660,195.407,SPEAKER_01
195.577,198.616,SPEAKER_00
199.975,201.570,SPEAKER_01
201.944,204.813,SPEAKER_00
206.613,207.835,SPEAKER_01
208.497,209.550,SPEAKER_01
209.856,209.924,SPEAKER_01
209.907,210.263,SPEAKER_00
210.433,210.756,SPEAKER_01
211.231,212.385,SPEAKER_01
212.980,214.032,SPEAKER_00
214.236,215.866,SPEAKER_00
216.138,219.873,SPEAKER_00
220.263,222.538,SPEAKER_00
