start,end,speaker
1.299,2.470,SPEAKER_00
3.200,3.896,SPEAKER_00
4.236,7.394,SPEAKER_00
7.852,8.616,SPEAKER_00
9.075,12.912,SPEAKER_00
13.761,13.778,SPEAKER_01
13.778,15.000,SPEAKER_00
15.000,16.070,SPEAKER_01
16.494,19.924,SPEAKER_01
21.146,21.197,SPEAKER_01
21.197,21.587,SPEAKER_00
21.587,21.757,SPEAKER_01
22.267,23.896,SPEAKER_00
24.083,26.766,SPEAKER_00
27.173,29.261,SPEAKER_00
29.754,30.756,SPEAKER_00
31.197,34.677,SPEAKER_00
35.560,39.890,SPEAKER_01
39.397,39.499,SPEAKER_00
40.297,41.095,SPEAKER_01
41.537,45.543,SPEAKER_01
46.087,50.263,SPEAKER_01
50.789,59.737,SPEAKER_01
60.059,60.654,SPEAKER_01
61.333,64.083,SPEAKER_01
64.253,64.711,SPEAKER_01
65.017,67.462,SPEAKER_01
65.170,65.730,SPEAKER_00
68.531,68.548,SPEAKER_01
68.548,68.973,SPEAKER_00
68.973,69.007,SPEAKER_01
69.007,71.027,SPEAKER_00
71.027,71.095,SPEAKER_01
71.757,71.791,SPEAKER_01
71.791,73.506,SPEAKER_00
73.506,73.540,SPEAKER_01
73.540,73.625,SPEAKER_00
74.066,74.083,SPEAKER_01
74.083,76.324,SPEAKER_00
76.528,78.005,SPEAKER_00
78.005,79.516,SPEAKER_01
80.416,94.643,SPEAKER_01
94.117,96.562,SPEAKER_00
96.171,97.445,SPEAKER_01
98.192,99.567,SPEAKER_01
100.348,101.503,SPEAKER_01
102.165,104.338,SPEAKER_01
105.306,105.815,SPEAKER_01
105.968,107.852,SPEAKER_01
109.007,111.621,SPEAKER_01
111.689,113.098,SPEAKER_01
113.913,116.154,SPEAKER_01
117.530,117.547,SPEAKER_00
117.547,118.124,SPEAKER_01
118.124,118.277,SPEAKER_00
118.667,127.835,SPEAKER_00
128.548,131.401,SPEAKER_01
132.250,135.560,SPEAKER_01
135.951,142.589,SPEAKER_01
141.316,141.503,SPEAKER_00
143.489,143.523,SPEAKER_01
143.523,143.540,SPEAKER_00
143.540,143.998,SPEAKER_01
143.998,145.866,SPEAKER_00
146.002,153.048,SPEAKER_00
153.862,156.036,SPEAKER_01
157.071,159.941,SPEAKER_00
160.178,160.518,SPEAKER_00
160.823,161.774,SPEAKER_00
162.301,163.591,SPEAKER_01
163.591,165.034,SPEAKER_00
165.272,165.934,SPEAKER_00
166.664,168.854,SPEAKER_00
169.890,170.925,SPEAKER_00
171.265,172.216,SPEAKER_00
172.538,173.081,SPEAKER_00
173.523,175.951,SPEAKER_00
177.190,177.988,SPEAKER_01
179.126,183.489,SPEAKER_01
183.608,184.626,SPEAKER_01
184.932,185.594,SPEAKER_01
185.306,185.374,SPEAKER_00
186.426,188.803,SPEAKER_01
189.109,189.788,SPEAKER_01
190.297,190.518,SPEAKER_01
190.501,190.552,SPEAKER_00
190.552,190.840,SPEAKER_01
190.942,190.959,SPEAKER_01
190.959,192.623,SPEAKER_00
193.523,194.015,SPEAKER_01
194.304,195.153,SPEAKER_01
195.611,195.849,SPEAKER_00
196.239,200.603,SPEAKER_00
