start,end,speaker
0.416,0.671,SPEAKER_00
1.163,1.384,SPEAKER_00
1.961,2.385,SPEAKER_00
2.810,3.557,SPEAKER_00
5.204,5.849,SPEAKER_00
6.053,6.121,SPEAKER_00
6.121,6.341,SPEAKER_01
6.341,6.630,SPEAKER_00
7.122,8.480,SPEAKER_00
10.110,22.793,SPEAKER_01
23.285,24.117,SPEAKER_01
24.474,25.255,SPEAKER_01
25.985,29.109,SPEAKER_01
29.211,30.008,SPEAKER_01
30.008,35.560,SPEAKER_00
36.070,37.088,SPEAKER_00
39.312,50.076,SPEAKER_00
51.740,55.662,SPEAKER_00
55.662,56.460,SPEAKER_01
56.460,58.005,SPEAKER_00
58.005,68.565,SPEAKER_01
69.228,73.642,SPEAKER_01
72.267,72.487,SPEAKER_00
74.304,74.525,SPEAKER_01
74.525,77.649,SPEAKER_00
78.413,81.180,SPEAKER_00
83.336,88.888,SPEAKER_01
89.499,92.436,SPEAKER_00
93.557,95.119,SPEAKER_01
95.357,100.093,SPEAKER_00
96.239,96.494,SPEAKER_01
101.621,101.961,SPEAKER_00
101.961,101.995,SPEAKER_01
103.795,104.304,SPEAKER_00
104.355,104.728,SPEAKER_00
105.628,106.817,SPEAKER_00
108.379,117.156,SPEAKER_00
118.667,122.436,SPEAKER_01
123.200,124.032,SPEAKER_01
124.287,127.003,SPEAKER_01
127.003,137.105,SPEAKER_00
138.328,140.993,SPEAKER_00
140.993,143.829,SPEAKER_01
144.813,150.263,SPEAKER_01
150.365,150.739,SPEAKER_00
150.993,154.032,SPEAKER_00
154.457,161.672,SPEAKER_00
161.995,162.997,SPEAKER_00
165.102,168.582,SPEAKER_01
169.346,169.414,SPEAKER_01
169.414,169.720,SPEAKER_00
169.720,169.788,SPEAKER_01
170.042,170.976,SPEAKER_01
172.640,173.981,SPEAKER_01
175.696,176.868,SPEAKER_00
181.791,182.487,SPEAKER_00
183.659,184.015,SPEAKER_00
186.053,191.706,SPEAKER_00
192.131,193.710,SPEAKER_00
194.270,197.394,SPEAKER_00
198.752,199.465,SPEAKER_01
199.924,211.927,SPEAKER_01
212.165,221.078,SPEAKER_00
221.910,222.725,SPEAKER_00
222.997,223.014,SPEAKER_00
