start,end,speaker
0.008,0.025,SPEAKER_01
0.331,0.518,SPEAKER_00
1.469,1.944,SPEAKER_01
3.217,3.727,SPEAKER_01
3.998,4.847,SPEAKER_01
5.594,6.324,SPEAKER_00
7.886,10.840,SPEAKER_01
12.131,15.798,SPEAKER_00
16.375,19.312,SPEAKER_01
20.518,33.098,SPEAKER_00
33.353,39.992,SPEAKER_00
39.992,40.008,SPEAKER_01
40.008,43.149,SPEAKER_00
43.489,43.761,SPEAKER_00
44.338,45.560,SPEAKER_00
45.968,57.326,SPEAKER_01
58.769,63.251,SPEAKER_00
63.421,64.457,SPEAKER_01
64.151,64.474,SPEAKER_00
64.474,64.847,SPEAKER_01
65.441,66.019,SPEAKER_01
66.087,66.664,SPEAKER_01
66.358,71.350,SPEAKER_00
71.299,72.097,SPEAKER_01
71.435,71.452,SPEAKER_00
71.537,73.183,SPEAKER_00
73.421,76.800,SPEAKER_00
77.105,82.538,SPEAKER_01
83.659,88.820,SPEAKER_00
89.244,89.686,SPEAKER_01
89.363,91.723,SPEAKER_00
91.893,93.540,SPEAKER_01
93.098,94.049,SPEAKER_00
94.049,94.083,SPEAKER_01
94.559,98.650,SPEAKER_01
99.414,99.856,SPEAKER_01
99.856,103.744,SPEAKER_00
104.015,113.183,SPEAKER_01
115.000,121.774,SPEAKER_00
122.097,122.776,SPEAKER_01
122.980,126.935,SPEAKER_01
129.211,129.856,SPEAKER_00
130.484,135.509,SPEAKER_00
133.998,134.270,SPEAKER_01
136.630,138.514,SPEAKER_00
138.650,143.268,SPEAKER_01
143.727,144.270,SPEAKER_00
144.779,145.543,SPEAKER_00
145.866,150.908,SPEAKER_01
153.183,153.930,SPEAKER_00
154.372,155.119,SPEAKER_00
155.543,157.598,SPEAKER_01
160.093,162.487,SPEAKER_00
163.421,166.783,SPEAKER_01
169.007,174.508,SPEAKER_00
174.593,176.239,SPEAKER_01
176.443,178.888,SPEAKER_01
180.178,185.968,SPEAKER_00
185.866,185.917,SPEAKER_01
185.951,186.002,SPEAKER_01
186.002,186.222,SPEAKER_00
186.222,186.290,SPEAKER_01
186.460,194.525,SPEAKER_00
194.660,195.407,SPEAKER_00
195.934,195.968,SPEAKER_00
196.087,196.104,SPEAKER_00
196.121,198.039,SPEAKER_01
197.020,197.886,SPEAKER_00
198.039,198.192,SPEAKER_00
200.484,204.966,SPEAKER_01
206.121,206.698,SPEAKER_01
206.494,207.326,SPEAKER_00
207.326,207.343,SPEAKER_01
207.716,217.105,SPEAKER_01
217.767,218.175,SPEAKER_01
218.531,225.051,SPEAKER_00
225.221,232.844,SPEAKER_01
234.287,234.406,SPEAKER_01
234.406,234.474,SPEAKER_00
234.474,234.677,SPEAKER_01
235.323,236.460,SPEAKER_00
236.494,239.652,SPEAKER_00
239.822,242.980,SPEAKER_01
244.338,247.835,SPEAKER_00
247.988,250.739,SPEAKER_01
251.435,252.487,SPEAKER_00
252.827,252.912,SPEAKER_01
252.912,252.963,SPEAKER_00
252.963,252.997,SPEAKER_01
252.997,253.031,SPEAKER_00
254.542,255.255,SPEAKER_01
256.104,257.988,SPEAKER_01
259.058,259.788,SPEAKER_01
261.604,262.555,SPEAKER_01
262.233,262.895,SPEAKER_00
263.913,267.411,SPEAKER_00
267.411,268.379,SPEAKER_01
267.428,267.835,SPEAKER_00
270.399,277.733,SPEAKER_00
278.022,278.141,SPEAKER_00
278.141,278.192,SPEAKER_01
278.192,278.786,SPEAKER_00
278.786,278.888,SPEAKER_01
278.905,289.278,SPEAKER_01
289.346,292.012,SPEAKER_01
293.812,295.560,SPEAKER_00
295.934,307.105,SPEAKER_01
