start,end,speaker
1.791,3.812,SPEAKER_00
3.896,7.088,SPEAKER_00
7.733,9.822,SPEAKER_01
10.110,14.694,SPEAKER_00
14.779,14.847,SPEAKER_00
14.898,15.017,SPEAKER_00
16.409,22.793,SPEAKER_01
23.217,42.148,SPEAKER_01
27.037,27.699,SPEAKER_00
27.767,28.599,SPEAKER_00
43.829,48.141,SPEAKER_00
48.447,58.973,SPEAKER_01
59.482,62.250,SPEAKER_01
62.793,62.997,SPEAKER_01
63.438,64.830,SPEAKER_00
65.441,66.121,SPEAKER_01
67.699,69.058,SPEAKER_00
69.890,75.560,SPEAKER_01
76.766,76.783,SPEAKER_01
76.783,81.859,SPEAKER_00
82.555,97.699,SPEAKER_01
97.699,97.716,SPEAKER_00
97.903,98.786,SPEAKER_00
99.363,101.689,SPEAKER_00
102.368,103.183,SPEAKER_00
104.626,106.154,SPEAKER_00
106.511,107.496,SPEAKER_00
107.937,113.540,SPEAKER_00
114.066,121.587,SPEAKER_01
121.757,125.051,SPEAKER_00
125.696,135.000,SPEAKER_01
135.000,135.577,SPEAKER_00
135.985,142.504,SPEAKER_00
142.504,143.489,SPEAKER_01
144.219,144.508,SPEAKER_00
144.932,149.482,SPEAKER_00
149.482,149.584,SPEAKER_01
150.212,164.304,SPEAKER_01
164.593,165.000,SPEAKER_01
165.000,165.017,SPEAKER_00
165.017,165.204,SPEAKER_01
165.204,165.628,SPEAKER_00
165.628,165.951,SPEAKER_01
165.951,169.194,SPEAKER_00
170.008,172.012,SPEAKER_01
174.915,176.596,SPEAKER_00
178.073,191.180,SPEAKER_01
192.165,196.885,SPEAKER_00
196.885,204.813,SPEAKER_01
206.171,208.192,SPEAKER_00
208.803,209.160,SPEAKER_01
209.160,209.177,SPEAKER_00
211.163,211.723,SPEAKER_00
211.978,214.593,SPEAKER_00
215.051,216.409,SPEAKER_00
217.207,231.689,SPEAKER_01
232.419,232.742,SPEAKER_01
233.081,239.686,SPEAKER_00
240.484,240.857,SPEAKER_00
243.879,249.686,SPEAKER_00
250.195,258.022,SPEAKER_01
258.124,262.793,SPEAKER_01
263.557,264.881,SPEAKER_01
265.255,265.849,SPEAKER_01
265.849,266.324,SPEAKER_00
266.851,269.380,SPEAKER_00
269.924,270.908,SPEAKER_00
271.672,272.861,SPEAKER_01
274.117,274.525,SPEAKER_00
274.779,275.628,SPEAKER_00
275.951,282.487,SPEAKER_00
283.166,285.000,SPEAKER_01
286.188,286.935,SPEAKER_01
287.479,288.905,SPEAKER_01
290.518,291.842,SPEAKER_00
291.842,291.927,SPEAKER_01
292.776,294.304,SPEAKER_01
295.153,295.611,SPEAKER_01
295.747,299.211,SPEAKER_00
300.212,301.995,SPEAKER_00
304.015,305.323,SPEAKER_00
308.650,311.452,SPEAKER_00
312.572,319.703,SPEAKER_01
320.501,321.163,SPEAKER_01
322.912,325.390,SPEAKER_00
325.390,325.441,SPEAKER_01
325.985,332.725,SPEAKER_01
333.370,335.102,SPEAKER_00
335.832,335.849,SPEAKER_00
335.849,335.866,SPEAKER_01
335.866,336.019,SPEAKER_00
336.019,336.138,SPEAKER_01
336.138,336.273,SPEAKER_00
336.273,337.003,SPEAKER_01
337.003,337.088,SPEAKER_00
338.209,338.497,SPEAKER_00
338.497,338.667,SPEAKER_01
338.667,339.992,SPEAKER_00
339.992,340.959,SPEAKER_01
341.537,343.081,SPEAKER_01
343.998,344.321,SPEAKER_00
344.542,345.526,SPEAKER_00
346.341,346.630,SPEAKER_01
348.192,350.008,SPEAKER_00
350.722,351.706,SPEAKER_00
353.268,353.285,SPEAKER_01
353.285,353.998,SPEAKER_00
353.998,356.613,SPEAKER_01
356.952,362.080,SPEAKER_01
363.081,364.032,SPEAKER_00
364.032,364.406,SPEAKER_01
364.983,371.520,SPEAKER_01
372.250,374.236,SPEAKER_01
374.423,374.474,SPEAKER_01
374.474,378.463,SPEAKER_00
378.769,382.419,SPEAKER_00
382.691,400.722,SPEAKER_00
401.367,408.447,SPEAKER_00
408.633,412.351,SPEAKER_00
412.844,416.562,SPEAKER_00
416.715,421.163,SPEAKER_00
421.367,433.336,SPEAKER_00
433.862,438.786,SPEAKER_00
439.414,440.535,SPEAKER_00
441.214,452.351,SPEAKER_00
452.861,473.048,SPEAKER_00
473.370,481.384,SPEAKER_00
481.927,482.674,SPEAKER_00
483.489,488.888,SPEAKER_00
484.100,484.219,SPEAKER_01
489.295,495.136,SPEAKER_00
495.645,498.005,SPEAKER_00
495.866,496.070,SPEAKER_01
498.141,503.065,SPEAKER_00
503.846,504.321,SPEAKER_01
504.321,518.005,SPEAKER_00
518.039,521.282,SPEAKER_00
521.333,529.890,SPEAKER_00
530.365,534.253,SPEAKER_00
534.643,538.752,SPEAKER_00
539.890,542.895,SPEAKER_01
543.149,547.292,SPEAKER_00
547.598,550.467,SPEAKER_00
550.654,559.584,SPEAKER_00
560.246,562.504,SPEAKER_01
562.504,562.623,SPEAKER_00
562.640,568.582,SPEAKER_00
569.058,572.827,SPEAKER_01
573.251,575.645,SPEAKER_00
575.832,577.733,SPEAKER_00
