start,end,speaker
3.676,4.151,SPEAKER_00
5.866,8.531,SPEAKER_01
8.956,10.705,SPEAKER_00
10.705,14.338,SPEAKER_01
16.121,16.986,SPEAKER_00
24.626,28.192,SPEAKER_00
28.497,29.109,SPEAKER_00
29.278,31.520,SPEAKER_01
32.301,37.275,SPEAKER_00
37.275,42.759,SPEAKER_01
45.119,45.289,SPEAKER_01
45.357,48.888,SPEAKER_01
49.143,50.144,SPEAKER_01
50.688,53.744,SPEAKER_00
56.902,57.479,SPEAKER_00
58.039,58.056,SPEAKER_00
58.311,60.042,SPEAKER_00
60.603,64.185,SPEAKER_01
64.185,67.054,SPEAKER_00
67.156,67.258,SPEAKER_00
67.343,67.852,SPEAKER_00
68.345,69.431,SPEAKER_00
71.859,74.219,SPEAKER_00
74.847,76.868,SPEAKER_01
78.175,84.321,SPEAKER_00
84.559,86.562,SPEAKER_00
84.983,85.119,SPEAKER_01
86.681,87.088,SPEAKER_00
87.360,88.413,SPEAKER_00
89.397,89.754,SPEAKER_01
89.754,89.992,SPEAKER_00
89.992,91.350,SPEAKER_01
92.216,96.053,SPEAKER_01
97.003,100.705,SPEAKER_00
102.334,104.032,SPEAKER_01
105.102,106.019,SPEAKER_00
106.104,106.324,SPEAKER_00
106.715,108.548,SPEAKER_01
110.025,113.319,SPEAKER_00
113.319,116.392,SPEAKER_01
113.336,113.353,SPEAKER_00
119.244,120.620,SPEAKER_01
120.620,120.857,SPEAKER_00
121.231,123.981,SPEAKER_01
123.981,124.083,SPEAKER_00
124.745,135.255,SPEAKER_00
134.847,141.774,SPEAKER_01
141.791,141.825,SPEAKER_01
141.825,142.674,SPEAKER_00
146.681,146.952,SPEAKER_00
148.413,150.450,SPEAKER_01
150.959,161.469,SPEAKER_01
161.808,170.637,SPEAKER_00
161.893,161.910,SPEAKER_01
162.029,162.351,SPEAKER_01
170.772,171.876,SPEAKER_00
172.165,173.744,SPEAKER_01
174.015,175.645,SPEAKER_00
175.883,180.161,SPEAKER_01
181.248,185.577,SPEAKER_00
185.577,185.866,SPEAKER_01
186.053,187.411,SPEAKER_00
189.160,191.299,SPEAKER_01
192.589,193.098,SPEAKER_00
193.438,195.407,SPEAKER_01
196.426,197.666,SPEAKER_00
197.920,198.039,SPEAKER_00
200.789,201.859,SPEAKER_01
202.402,202.470,SPEAKER_01
202.640,202.657,SPEAKER_01
202.691,202.708,SPEAKER_01
202.742,202.759,SPEAKER_01
203.149,203.829,SPEAKER_01
205.000,206.664,SPEAKER_01
206.698,209.873,SPEAKER_01
210.467,212.233,SPEAKER_00
212.725,212.997,SPEAKER_00
212.997,215.628,SPEAKER_01
213.048,213.370,SPEAKER_00
216.205,220.212,SPEAKER_00
219.482,221.452,SPEAKER_01
224.610,227.716,SPEAKER_01
228.107,230.025,SPEAKER_01
231.791,234.049,SPEAKER_01
234.049,235.153,SPEAKER_00
235.153,235.594,SPEAKER_01
236.426,238.158,SPEAKER_00
238.718,241.638,SPEAKER_01
241.995,243.489,SPEAKER_01
243.727,252.538,SPEAKER_01
253.336,253.557,SPEAKER_01
253.557,256.104,SPEAKER_00
256.256,269.771,SPEAKER_01
270.127,272.657,SPEAKER_01
273.081,283.234,SPEAKER_01
283.438,291.638,SPEAKER_01
292.776,295.611,SPEAKER_01
296.171,296.698,SPEAKER_01
296.969,302.878,SPEAKER_01
303.353,313.693,SPEAKER_01
314.542,315.323,SPEAKER_00
316.188,317.564,SPEAKER_01
318.413,322.131,SPEAKER_00
322.725,333.319,SPEAKER_01
333.489,335.000,SPEAKER_01
335.390,337.122,SPEAKER_00
337.360,339.007,SPEAKER_01
339.007,339.058,SPEAKER_00
339.992,340.739,SPEAKER_00
340.857,341.740,SPEAKER_01
342.080,342.793,SPEAKER_00
342.980,343.285,SPEAKER_01
