start,end,speaker
0.246,0.891,SPEAKER_00
1.723,2.182,SPEAKER_00
2.623,3.608,SPEAKER_00
3.947,4.694,SPEAKER_00
5.221,6.511,SPEAKER_00
6.596,11.367,SPEAKER_00
11.961,13.251,SPEAKER_00
13.285,13.523,SPEAKER_00
13.829,14.219,SPEAKER_00
22.487,22.504,SPEAKER_00
22.521,23.846,SPEAKER_00
24.372,40.025,SPEAKER_00
40.535,48.939,SPEAKER_00
55.492,55.679,SPEAKER_00
55.764,56.443,SPEAKER_00
56.919,58.667,SPEAKER_00
58.769,59.720,SPEAKER_00
59.890,62.929,SPEAKER_00
63.200,70.772,SPEAKER_00
63.947,65.153,SPEAKER_01
71.774,78.158,SPEAKER_00
79.686,82.097,SPEAKER_00
83.200,83.778,SPEAKER_00
84.610,89.380,SPEAKER_00
89.380,89.482,SPEAKER_01
89.482,89.499,SPEAKER_00
89.499,89.618,SPEAKER_01
89.839,94.745,SPEAKER_00
95.628,99.041,SPEAKER_00
99.805,111.401,SPEAKER_00
111.876,122.385,SPEAKER_00
122.351,123.132,SPEAKER_01
123.132,125.323,SPEAKER_00
125.577,125.883,SPEAKER_00
127.020,137.615,SPEAKER_00
138.243,138.973,SPEAKER_00
139.244,139.703,SPEAKER_00
141.027,142.029,SPEAKER_00
148.396,152.233,SPEAKER_00
153.098,155.306,SPEAKER_00
156.222,157.716,SPEAKER_00
158.854,160.806,SPEAKER_00
161.808,170.008,SPEAKER_00
170.789,171.316,SPEAKER_00
172.674,179.890,SPEAKER_00
181.587,183.166,SPEAKER_00
183.879,183.998,SPEAKER_00
184.168,185.475,SPEAKER_00
186.290,187.309,SPEAKER_00
188.226,201.061,SPEAKER_00
201.655,204.694,SPEAKER_00
202.810,203.234,SPEAKER_01
205.866,217.954,SPEAKER_00
219.329,222.012,SPEAKER_00
222.759,227.360,SPEAKER_00
227.547,228.786,SPEAKER_00
229.805,243.981,SPEAKER_00
245.119,245.696,SPEAKER_00
245.713,269.975,SPEAKER_00
259.720,259.805,SPEAKER_01
271.248,274.779,SPEAKER_00
276.562,279.278,SPEAKER_00
281.791,283.319,SPEAKER_00
283.574,292.861,SPEAKER_00
294.694,302.946,SPEAKER_00
303.998,320.433,SPEAKER_00
321.146,322.029,SPEAKER_00
322.284,322.946,SPEAKER_00
324.304,342.997,SPEAKER_00
343.455,343.489,SPEAKER_00
343.506,343.998,SPEAKER_00
344.457,344.745,SPEAKER_00
345.323,346.494,SPEAKER_00
351.978,371.197,SPEAKER_00
371.672,390.314,SPEAKER_00
391.282,399.024,SPEAKER_00
397.258,397.615,SPEAKER_01
400.314,400.501,SPEAKER_00
400.857,408.073,SPEAKER_00
410.212,410.620,SPEAKER_00
410.722,411.180,SPEAKER_00
411.214,411.248,SPEAKER_00
411.333,422.199,SPEAKER_00
422.844,433.031,SPEAKER_00
433.421,435.900,SPEAKER_00
437.292,438.514,SPEAKER_00
439.024,439.380,SPEAKER_00
440.501,440.772,SPEAKER_01
444.915,446.681,SPEAKER_00
449.890,455.849,SPEAKER_00
455.441,457.564,SPEAKER_01
456.392,467.292,SPEAKER_00
466.290,466.919,SPEAKER_01
467.377,482.997,SPEAKER_00
484.219,488.786,SPEAKER_00
490.908,491.435,SPEAKER_00
491.689,498.854,SPEAKER_00
499.380,499.601,SPEAKER_01
500.433,500.450,SPEAKER_00
500.450,500.484,SPEAKER_01
500.484,500.739,SPEAKER_00
500.739,501.027,SPEAKER_01
501.214,504.491,SPEAKER_00
503.523,503.676,SPEAKER_01
505.272,511.774,SPEAKER_00
512.012,519.024,SPEAKER_00
519.397,541.893,SPEAKER_00
539.788,540.144,SPEAKER_01
542.063,543.676,SPEAKER_00
544.032,545.272,SPEAKER_00
546.154,565.934,SPEAKER_00
554.236,554.576,SPEAKER_01
565.934,566.205,SPEAKER_01
566.205,571.367,SPEAKER_00
572.250,574.100,SPEAKER_00
573.200,573.625,SPEAKER_01
574.542,576.290,SPEAKER_00
576.800,581.333,SPEAKER_00
