start,end,speaker
2.844,3.319,SPEAKER_00
3.879,6.562,SPEAKER_00
6.868,8.650,SPEAKER_00
8.650,8.820,SPEAKER_01
8.820,9.686,SPEAKER_00
10.144,10.603,SPEAKER_01
10.603,10.993,SPEAKER_00
10.993,12.029,SPEAKER_01
12.436,12.453,SPEAKER_01
12.504,25.679,SPEAKER_01
26.443,26.562,SPEAKER_01
26.562,34.593,SPEAKER_00
26.596,27.054,SPEAKER_01
34.610,43.642,SPEAKER_01
44.779,44.813,SPEAKER_00
44.813,51.621,SPEAKER_01
51.808,56.171,SPEAKER_00
51.842,51.910,SPEAKER_01
51.944,52.301,SPEAKER_01
56.528,59.465,SPEAKER_01
59.567,59.975,SPEAKER_00
60.246,62.691,SPEAKER_00
62.691,63.387,SPEAKER_01
63.387,63.998,SPEAKER_00
63.998,76.002,SPEAKER_01
76.002,77.564,SPEAKER_00
78.260,80.891,SPEAKER_01
81.061,83.234,SPEAKER_01
83.506,86.647,SPEAKER_01
86.766,87.071,SPEAKER_00
87.598,90.891,SPEAKER_00
90.891,92.148,SPEAKER_01
92.436,92.793,SPEAKER_01
92.963,95.441,SPEAKER_00
96.036,98.922,SPEAKER_01
100.382,104.660,SPEAKER_00
104.932,107.275,SPEAKER_00
107.275,117.937,SPEAKER_01
118.124,118.413,SPEAKER_01
118.803,120.891,SPEAKER_01
121.061,123.676,SPEAKER_00
122.946,128.413,SPEAKER_01
128.786,131.452,SPEAKER_00
131.553,135.815,SPEAKER_00
135.815,135.832,SPEAKER_01
135.832,136.392,SPEAKER_00
135.849,143.659,SPEAKER_01
143.659,149.992,SPEAKER_00
149.992,155.357,SPEAKER_01
155.781,164.185,SPEAKER_00
155.832,156.087,SPEAKER_01
162.334,162.606,SPEAKER_01
164.660,172.657,SPEAKER_01
173.404,178.345,SPEAKER_00
179.007,188.107,SPEAKER_01
188.565,188.684,SPEAKER_01
188.684,188.939,SPEAKER_00
188.939,189.007,SPEAKER_01
189.007,202.216,SPEAKER_00
202.216,213.829,SPEAKER_01
202.453,202.640,SPEAKER_00
213.829,214.983,SPEAKER_00
215.662,220.195,SPEAKER_01
220.195,220.229,SPEAKER_00
220.280,223.336,SPEAKER_00
223.336,232.708,SPEAKER_01
223.387,225.085,SPEAKER_00
232.708,242.878,SPEAKER_00
235.323,235.357,SPEAKER_01
243.370,259.126,SPEAKER_01
258.192,258.582,SPEAKER_00
259.228,263.998,SPEAKER_01
259.567,259.958,SPEAKER_00
263.998,264.813,SPEAKER_00
264.813,264.847,SPEAKER_01
265.170,268.328,SPEAKER_00
269.109,271.537,SPEAKER_01
269.363,269.754,SPEAKER_00
271.350,272.301,SPEAKER_00
272.351,275.900,SPEAKER_00
276.154,278.854,SPEAKER_00
278.854,278.871,SPEAKER_01
279.228,290.518,SPEAKER_01
290.331,292.521,SPEAKER_00
292.844,304.287,SPEAKER_01
295.323,295.526,SPEAKER_00
304.287,304.762,SPEAKER_00
304.762,304.830,SPEAKER_01
304.830,306.460,SPEAKER_00
305.526,307.547,SPEAKER_01
307.547,311.112,SPEAKER_00
311.350,312.980,SPEAKER_01
312.980,313.998,SPEAKER_00
312.997,313.879,SPEAKER_01
313.998,314.219,SPEAKER_01
314.219,314.542,SPEAKER_00
314.542,314.643,SPEAKER_01
314.643,314.677,SPEAKER_00
314.677,316.104,SPEAKER_01
316.698,323.200,SPEAKER_01
323.200,323.302,SPEAKER_00
324.032,324.847,SPEAKER_00
325.917,367.835,SPEAKER_00
330.178,330.433,SPEAKER_01
368.922,435.323,SPEAKER_00
385.068,385.645,SPEAKER_01
418.413,418.548,SPEAKER_01
423.930,423.998,SPEAKER_01
429.499,429.975,SPEAKER_01
435.611,437.615,SPEAKER_00
438.005,439.092,SPEAKER_01
439.211,439.975,SPEAKER_00
440.484,443.132,SPEAKER_01
443.947,449.160,SPEAKER_01
449.618,456.986,SPEAKER_01
449.788,449.975,SPEAKER_00
456.986,457.003,SPEAKER_00
457.003,457.411,SPEAKER_01
457.411,457.513,SPEAKER_00
457.513,457.547,SPEAKER_01
457.547,457.564,SPEAKER_00
457.564,457.615,SPEAKER_01
457.615,458.005,SPEAKER_00
