start,end,speaker
3.183,3.523,SPEAKER_00
5.628,6.036,SPEAKER_01
6.358,6.952,SPEAKER_00
8.396,13.557,SPEAKER_01
14.508,15.662,SPEAKER_00
15.747,16.070,SPEAKER_01
16.375,17.564,SPEAKER_00
17.750,18.803,SPEAKER_00
20.416,22.419,SPEAKER_00
23.353,24.372,SPEAKER_01
25.000,28.243,SPEAKER_01
29.211,30.722,SPEAKER_01
30.942,34.185,SPEAKER_00
35.730,36.664,SPEAKER_01
36.664,36.868,SPEAKER_00
36.868,38.294,SPEAKER_01
39.092,40.806,SPEAKER_00
41.570,43.625,SPEAKER_00
45.153,48.548,SPEAKER_01
49.007,49.788,SPEAKER_01
50.280,53.285,SPEAKER_01
54.049,54.762,SPEAKER_01
55.306,63.115,SPEAKER_01
64.100,65.306,SPEAKER_01
67.003,72.504,SPEAKER_01
74.049,78.226,SPEAKER_00
79.482,80.110,SPEAKER_01
80.789,82.980,SPEAKER_00
85.645,89.958,SPEAKER_01
91.401,94.270,SPEAKER_00
96.545,99.601,SPEAKER_01
100.093,100.552,SPEAKER_00
101.486,103.234,SPEAKER_00
105.985,107.683,SPEAKER_01
109.228,117.767,SPEAKER_00
118.209,119.397,SPEAKER_01
119.686,120.263,SPEAKER_01
124.932,124.949,SPEAKER_01
125.000,136.138,SPEAKER_01
136.138,136.188,SPEAKER_00
137.190,142.114,SPEAKER_00
151.995,153.472,SPEAKER_00
155.153,157.733,SPEAKER_01
158.328,161.469,SPEAKER_00
162.827,166.460,SPEAKER_01
167.971,171.180,SPEAKER_00
172.776,173.353,SPEAKER_01
174.406,183.200,SPEAKER_01
184.593,187.513,SPEAKER_00
189.448,190.059,SPEAKER_01
192.029,196.341,SPEAKER_00
198.514,204.168,SPEAKER_01
204.711,208.786,SPEAKER_01
210.008,211.570,SPEAKER_01
212.657,214.457,SPEAKER_00
215.985,218.514,SPEAKER_01
219.024,220.144,SPEAKER_01
221.214,221.587,SPEAKER_00
223.285,225.204,SPEAKER_00
226.935,227.971,SPEAKER_00
229.516,232.182,SPEAKER_00
234.440,236.341,SPEAKER_00
239.618,243.608,SPEAKER_00
245.713,245.900,SPEAKER_00
245.900,246.732,SPEAKER_01
246.817,249.414,SPEAKER_00
252.216,253.234,SPEAKER_01
253.744,255.917,SPEAKER_01
255.968,256.681,SPEAKER_00
257.649,258.277,SPEAKER_00
258.667,261.638,SPEAKER_00
262.742,265.560,SPEAKER_00
266.969,268.073,SPEAKER_00
269.958,273.217,SPEAKER_00
274.677,276.426,SPEAKER_01
276.698,277.258,SPEAKER_00
278.141,280.705,SPEAKER_00
281.859,284.643,SPEAKER_00
285.662,288.599,SPEAKER_00
290.314,295.051,SPEAKER_00
297.632,298.480,SPEAKER_00
298.752,298.786,SPEAKER_00
299.907,304.949,SPEAKER_00
307.801,308.175,SPEAKER_01
308.294,310.739,SPEAKER_00
312.114,312.131,SPEAKER_00
312.131,313.048,SPEAKER_01
313.048,323.031,SPEAKER_00
324.457,326.596,SPEAKER_01
327.122,331.723,SPEAKER_00
332.963,335.645,SPEAKER_01
335.458,338.039,SPEAKER_00
339.228,339.482,SPEAKER_00
340.399,342.997,SPEAKER_00
345.340,346.087,SPEAKER_01
346.579,347.869,SPEAKER_01
349.295,352.997,SPEAKER_01
354.406,360.501,SPEAKER_00
361.893,363.506,SPEAKER_01
363.812,371.995,SPEAKER_00
372.233,372.250,SPEAKER_00
374.338,375.764,SPEAKER_01
376.324,377.156,SPEAKER_00
378.905,379.312,SPEAKER_01
379.907,380.263,SPEAKER_01
380.501,380.823,SPEAKER_00
381.112,385.238,SPEAKER_00
387.241,387.615,SPEAKER_01
387.852,387.869,SPEAKER_01
387.869,388.005,SPEAKER_00
388.005,388.752,SPEAKER_01
389.754,390.552,SPEAKER_00
391.367,392.861,SPEAKER_01
392.861,393.302,SPEAKER_00
