start,end,speaker
6.392,6.426,SPEAKER_00
6.426,7.767,SPEAKER_01
8.990,12.046,SPEAKER_00
12.453,15.849,SPEAKER_01
15.968,21.486,SPEAKER_00
22.165,23.829,SPEAKER_01
24.355,26.036,SPEAKER_00
26.834,29.075,SPEAKER_01
30.229,31.978,SPEAKER_01
32.063,32.165,SPEAKER_01
32.182,32.233,SPEAKER_00
32.284,32.470,SPEAKER_01
32.470,32.504,SPEAKER_00
32.504,32.606,SPEAKER_01
32.606,36.392,SPEAKER_00
37.615,42.470,SPEAKER_01
42.810,48.192,SPEAKER_00
48.345,50.314,SPEAKER_01
50.789,59.007,SPEAKER_00
59.516,60.840,SPEAKER_01
61.859,68.396,SPEAKER_01
68.599,77.886,SPEAKER_01
78.328,85.102,SPEAKER_01
85.492,87.139,SPEAKER_01
87.207,94.236,SPEAKER_01
94.372,94.389,SPEAKER_01
94.389,94.881,SPEAKER_00
95.662,100.076,SPEAKER_00
100.569,101.078,SPEAKER_01
102.182,104.525,SPEAKER_01
104.694,105.051,SPEAKER_01
105.407,109.244,SPEAKER_01
109.890,109.924,SPEAKER_00
109.924,109.992,SPEAKER_01
109.992,111.231,SPEAKER_00
111.265,112.470,SPEAKER_00
113.625,114.236,SPEAKER_01
116.528,118.005,SPEAKER_01
124.083,124.847,SPEAKER_01
125.238,125.255,SPEAKER_01
125.594,131.672,SPEAKER_01
131.825,132.589,SPEAKER_01
132.861,136.121,SPEAKER_01
136.121,137.309,SPEAKER_00
136.171,136.766,SPEAKER_01
138.022,138.531,SPEAKER_01
138.616,139.737,SPEAKER_00
140.586,141.231,SPEAKER_01
141.910,143.081,SPEAKER_01
144.032,145.951,SPEAKER_01
146.800,147.088,SPEAKER_01
147.479,148.073,SPEAKER_01
148.107,148.175,SPEAKER_01
150.382,150.993,SPEAKER_00
151.112,152.827,SPEAKER_00
153.608,156.002,SPEAKER_00
156.341,157.037,SPEAKER_01
157.190,157.241,SPEAKER_01
157.241,158.158,SPEAKER_00
158.158,158.379,SPEAKER_01
158.463,159.958,SPEAKER_01
160.484,169.975,SPEAKER_01
170.535,171.112,SPEAKER_01
171.621,173.523,SPEAKER_00
175.102,176.494,SPEAKER_01
176.681,177.139,SPEAKER_01
177.615,178.073,SPEAKER_01
178.294,179.533,SPEAKER_01
180.976,182.470,SPEAKER_01
182.878,183.472,SPEAKER_00
183.744,189.686,SPEAKER_00
189.686,190.008,SPEAKER_01
192.640,199.805,SPEAKER_01
200.739,204.576,SPEAKER_00
204.966,205.306,SPEAKER_00
205.306,205.730,SPEAKER_01
206.104,206.749,SPEAKER_01
207.428,209.448,SPEAKER_01
209.312,213.065,SPEAKER_00
213.523,214.576,SPEAKER_00
214.762,217.105,SPEAKER_01
217.377,220.467,SPEAKER_00
220.772,226.087,SPEAKER_01
225.951,228.073,SPEAKER_00
228.803,229.397,SPEAKER_00
231.231,233.132,SPEAKER_00
233.404,233.998,SPEAKER_00
234.270,236.766,SPEAKER_00
237.241,238.056,SPEAKER_00
238.888,240.178,SPEAKER_01
241.129,242.131,SPEAKER_01
242.878,243.506,SPEAKER_01
243.659,245.849,SPEAKER_00
246.205,248.022,SPEAKER_00
251.061,260.908,SPEAKER_00
262.046,267.818,SPEAKER_01
268.107,274.559,SPEAKER_01
274.711,277.818,SPEAKER_00
279.075,280.178,SPEAKER_01
280.705,281.978,SPEAKER_00
281.910,287.835,SPEAKER_01
288.752,291.299,SPEAKER_00
291.333,291.842,SPEAKER_01
292.487,298.260,SPEAKER_00
299.041,303.200,SPEAKER_01
308.345,308.888,SPEAKER_01
309.703,313.336,SPEAKER_00
315.934,316.324,SPEAKER_01
316.324,317.003,SPEAKER_00
317.003,318.956,SPEAKER_01
317.377,317.852,SPEAKER_00
319.652,321.503,SPEAKER_01
321.859,322.572,SPEAKER_01
323.251,324.253,SPEAKER_01
325.272,326.613,SPEAKER_01
328.430,330.008,SPEAKER_00
330.076,333.319,SPEAKER_00
335.628,336.104,SPEAKER_01
337.428,338.922,SPEAKER_00
339.261,341.197,SPEAKER_00
342.470,343.234,SPEAKER_01
347.224,349.992,SPEAKER_00
350.433,350.942,SPEAKER_00
351.621,353.183,SPEAKER_00
354.830,359.278,SPEAKER_01
360.739,369.295,SPEAKER_01
369.380,369.397,SPEAKER_01
369.397,369.941,SPEAKER_00
369.431,370.008,SPEAKER_01
370.008,370.059,SPEAKER_00
370.348,371.995,SPEAKER_00
373.183,373.472,SPEAKER_01
376.358,377.190,SPEAKER_01
377.462,382.267,SPEAKER_01
382.317,390.348,SPEAKER_00
390.874,391.350,SPEAKER_01
393.081,393.523,SPEAKER_01
393.727,394.355,SPEAKER_01
395.424,397.105,SPEAKER_00
397.632,402.470,SPEAKER_00
403.557,405.153,SPEAKER_01
405.289,408.396,SPEAKER_00
409.992,410.008,SPEAKER_01
410.093,410.280,SPEAKER_01
410.280,417.394,SPEAKER_00
417.801,425.458,SPEAKER_01
426.426,426.885,SPEAKER_01
427.105,430.314,SPEAKER_01
430.772,435.594,SPEAKER_01
435.509,435.526,SPEAKER_00
435.594,440.620,SPEAKER_00
