start,end,speaker
1.486,1.520,SPEAKER_00
1.520,3.048,SPEAKER_01
3.336,7.750,SPEAKER_01
8.633,8.752,SPEAKER_01
9.143,9.160,SPEAKER_01
9.160,9.228,SPEAKER_00
9.228,9.414,SPEAKER_01
9.771,10.008,SPEAKER_01
10.008,10.076,SPEAKER_00
10.076,10.212,SPEAKER_01
10.212,10.552,SPEAKER_00
10.552,10.620,SPEAKER_01
10.620,11.044,SPEAKER_00
11.129,11.638,SPEAKER_00
12.216,12.963,SPEAKER_00
14.626,15.323,SPEAKER_00
20.535,22.827,SPEAKER_01
23.964,24.440,SPEAKER_01
24.762,27.632,SPEAKER_01
28.633,29.346,SPEAKER_01
29.567,30.008,SPEAKER_01
30.008,30.654,SPEAKER_00
31.808,36.121,SPEAKER_00
36.341,38.667,SPEAKER_00
39.211,42.012,SPEAKER_01
43.455,45.238,SPEAKER_00
45.577,46.002,SPEAKER_00
46.002,47.988,SPEAKER_01
49.907,52.453,SPEAKER_00
53.065,55.102,SPEAKER_01
56.019,58.243,SPEAKER_01
58.871,60.772,SPEAKER_01
61.791,64.236,SPEAKER_00
65.102,65.866,SPEAKER_01
66.171,72.012,SPEAKER_01
72.878,77.275,SPEAKER_00
77.818,82.165,SPEAKER_01
82.946,89.448,SPEAKER_00
89.669,93.115,SPEAKER_00
93.370,93.998,SPEAKER_00
93.998,95.594,SPEAKER_01
96.409,98.514,SPEAKER_01
98.514,99.363,SPEAKER_00
98.599,99.177,SPEAKER_01
99.720,100.161,SPEAKER_00
100.161,100.195,SPEAKER_01
100.484,100.518,SPEAKER_01
100.518,100.688,SPEAKER_00
100.688,101.723,SPEAKER_01
101.723,102.063,SPEAKER_00
103.336,109.092,SPEAKER_00
105.085,105.492,SPEAKER_01
109.788,111.893,SPEAKER_00
112.470,112.521,SPEAKER_00
112.844,115.204,SPEAKER_01
115.374,115.628,SPEAKER_00
117.088,117.105,SPEAKER_00
117.105,117.581,SPEAKER_01
117.581,118.413,SPEAKER_00
118.939,119.007,SPEAKER_00
119.567,121.061,SPEAKER_01
121.520,121.638,SPEAKER_01
121.638,122.131,SPEAKER_00
124.966,126.851,SPEAKER_00
128.209,132.895,SPEAKER_00
134.015,134.355,SPEAKER_00
134.355,134.440,SPEAKER_01
134.440,134.491,SPEAKER_00
134.491,134.660,SPEAKER_01
134.660,134.762,SPEAKER_00
134.762,134.813,SPEAKER_01
134.813,135.000,SPEAKER_00
135.000,135.034,SPEAKER_01
135.034,135.679,SPEAKER_00
135.679,135.696,SPEAKER_01
136.511,137.190,SPEAKER_01
137.190,137.207,SPEAKER_00
139.244,143.132,SPEAKER_01
143.693,143.795,SPEAKER_01
143.913,144.949,SPEAKER_00
145.424,146.630,SPEAKER_00
147.173,148.956,SPEAKER_00
149.839,150.008,SPEAKER_00
150.161,150.178,SPEAKER_00
150.178,152.148,SPEAKER_01
153.795,156.358,SPEAKER_01
156.664,160.789,SPEAKER_00
160.823,160.993,SPEAKER_00
160.993,166.664,SPEAKER_01
167.292,167.360,SPEAKER_00
167.360,167.394,SPEAKER_01
167.394,168.209,SPEAKER_00
168.209,168.480,SPEAKER_01
169.584,170.416,SPEAKER_00
171.180,174.100,SPEAKER_00
174.677,175.323,SPEAKER_00
175.323,178.073,SPEAKER_01
179.194,179.958,SPEAKER_00
179.958,180.008,SPEAKER_01
181.027,181.231,SPEAKER_01
182.063,183.998,SPEAKER_01
185.238,189.058,SPEAKER_01
189.295,189.499,SPEAKER_01
191.638,194.253,SPEAKER_01
195.407,196.375,SPEAKER_00
197.530,198.056,SPEAKER_00
198.226,199.007,SPEAKER_00
199.075,203.370,SPEAKER_00
203.370,205.764,SPEAKER_01
206.205,208.463,SPEAKER_01
208.956,209.041,SPEAKER_00
209.041,209.075,SPEAKER_01
209.075,210.688,SPEAKER_00
211.061,211.740,SPEAKER_01
213.048,215.136,SPEAKER_01
216.036,216.630,SPEAKER_00
216.630,218.209,SPEAKER_01
218.548,223.981,SPEAKER_00
224.219,227.971,SPEAKER_00
229.635,230.093,SPEAKER_01
230.535,231.027,SPEAKER_01
231.757,233.829,SPEAKER_01
235.272,236.019,SPEAKER_00
237.784,239.652,SPEAKER_01
239.992,241.146,SPEAKER_00
242.131,244.185,SPEAKER_00
245.526,246.715,SPEAKER_00
248.701,253.727,SPEAKER_01
254.151,254.728,SPEAKER_00
255.357,256.341,SPEAKER_00
256.494,259.177,SPEAKER_01
259.177,259.941,SPEAKER_00
261.214,266.783,SPEAKER_00
267.292,271.570,SPEAKER_01
272.216,282.487,SPEAKER_00
282.997,283.795,SPEAKER_00
284.049,284.525,SPEAKER_00
284.881,286.341,SPEAKER_01
287.733,289.007,SPEAKER_00
289.414,290.654,SPEAKER_01
291.537,292.997,SPEAKER_00
293.727,296.494,SPEAKER_01
297.343,298.294,SPEAKER_00
300.722,303.285,SPEAKER_00
310.280,310.637,SPEAKER_00
312.793,315.204,SPEAKER_00
315.900,317.037,SPEAKER_00
317.581,321.604,SPEAKER_00
322.623,323.523,SPEAKER_00
323.523,323.625,SPEAKER_01
323.642,324.219,SPEAKER_01
325.085,329.924,SPEAKER_01
331.672,332.402,SPEAKER_01
332.810,334.762,SPEAKER_01
334.830,337.716,SPEAKER_01
338.328,338.837,SPEAKER_01
339.992,340.501,SPEAKER_01
341.248,345.051,SPEAKER_01
346.239,364.219,SPEAKER_01
364.966,365.085,SPEAKER_01
365.085,365.102,SPEAKER_00
365.102,365.170,SPEAKER_01
365.170,365.238,SPEAKER_00
365.238,365.407,SPEAKER_01
365.883,370.382,SPEAKER_01
371.350,371.825,SPEAKER_00
371.825,372.419,SPEAKER_01
374.236,378.837,SPEAKER_01
379.414,381.859,SPEAKER_00
379.533,379.686,SPEAKER_01
381.859,388.294,SPEAKER_01
388.497,391.638,SPEAKER_01
392.640,398.277,SPEAKER_01
398.548,398.667,SPEAKER_01
398.667,399.465,SPEAKER_00
398.803,399.228,SPEAKER_01
399.465,399.584,SPEAKER_01
400.025,400.450,SPEAKER_00
400.603,403.744,SPEAKER_01
402.810,403.234,SPEAKER_00
404.304,405.866,SPEAKER_00
406.239,406.528,SPEAKER_00
406.919,409.126,SPEAKER_00
