start,end,speaker
3.065,3.557,SPEAKER_00
3.761,4.355,SPEAKER_01
4.762,4.983,SPEAKER_01
5.390,5.815,SPEAKER_01
5.560,6.053,SPEAKER_00
6.375,7.581,SPEAKER_00
7.750,13.200,SPEAKER_01
13.846,14.508,SPEAKER_00
15.458,19.754,SPEAKER_00
21.587,23.998,SPEAKER_00
24.830,25.917,SPEAKER_01
26.392,28.413,SPEAKER_01
28.548,31.927,SPEAKER_01
32.861,33.217,SPEAKER_00
33.591,34.559,SPEAKER_00
34.830,35.068,SPEAKER_00
35.968,36.307,SPEAKER_01
37.054,38.158,SPEAKER_01
39.941,42.742,SPEAKER_00
43.251,45.509,SPEAKER_00
46.002,46.885,SPEAKER_00
47.377,47.971,SPEAKER_00
48.107,52.216,SPEAKER_00
52.640,54.406,SPEAKER_00
55.000,55.611,SPEAKER_00
55.611,58.684,SPEAKER_01
59.261,61.214,SPEAKER_01
59.448,59.839,SPEAKER_00
61.469,61.893,SPEAKER_00
62.097,65.323,SPEAKER_01
65.781,69.143,SPEAKER_00
69.295,69.737,SPEAKER_01
69.550,72.368,SPEAKER_00
72.963,75.153,SPEAKER_00
76.239,78.735,SPEAKER_01
78.990,83.098,SPEAKER_01
83.285,86.358,SPEAKER_01
87.564,88.413,SPEAKER_00
88.582,91.910,SPEAKER_00
92.063,94.168,SPEAKER_00
94.508,95.475,SPEAKER_01
95.747,96.562,SPEAKER_01
96.935,97.683,SPEAKER_01
97.852,102.419,SPEAKER_01
103.540,103.947,SPEAKER_00
104.898,105.628,SPEAKER_00
105.628,106.426,SPEAKER_01
106.766,110.535,SPEAKER_00
110.739,113.862,SPEAKER_00
114.287,115.238,SPEAKER_00
115.798,116.222,SPEAKER_00
116.290,116.426,SPEAKER_00
116.800,117.326,SPEAKER_00
117.581,120.127,SPEAKER_00
120.331,120.857,SPEAKER_00
121.469,124.049,SPEAKER_00
125.204,125.611,SPEAKER_00
126.341,128.548,SPEAKER_00
130.076,131.808,SPEAKER_00
132.589,133.251,SPEAKER_01
133.744,137.547,SPEAKER_01
138.939,144.576,SPEAKER_01
144.576,144.626,SPEAKER_00
144.626,145.357,SPEAKER_01
146.104,152.861,SPEAKER_00
153.676,154.236,SPEAKER_01
154.338,160.331,SPEAKER_01
161.197,166.868,SPEAKER_00
167.615,168.107,SPEAKER_01
170.076,171.774,SPEAKER_01
173.455,175.102,SPEAKER_00
175.526,176.443,SPEAKER_01
178.005,180.518,SPEAKER_00
180.789,181.367,SPEAKER_00
182.131,182.589,SPEAKER_01
182.980,188.243,SPEAKER_01
190.059,193.557,SPEAKER_00
193.879,199.431,SPEAKER_01
200.399,202.012,SPEAKER_00
202.334,203.200,SPEAKER_00
203.913,205.577,SPEAKER_00
205.985,207.615,SPEAKER_00
208.209,210.603,SPEAKER_00
210.959,211.944,SPEAKER_00
212.504,212.963,SPEAKER_00
213.387,215.102,SPEAKER_00
216.681,217.224,SPEAKER_01
218.497,228.141,SPEAKER_01
229.346,233.540,SPEAKER_01
235.000,236.409,SPEAKER_00
238.650,240.654,SPEAKER_00
241.265,241.995,SPEAKER_00
242.267,243.846,SPEAKER_00
244.372,246.613,SPEAKER_00
247.088,247.835,SPEAKER_00
249.890,251.995,SPEAKER_00
252.097,252.742,SPEAKER_00
253.217,254.168,SPEAKER_00
254.847,258.905,SPEAKER_00
259.618,261.214,SPEAKER_01
261.672,263.625,SPEAKER_01
264.491,266.188,SPEAKER_00
266.443,267.971,SPEAKER_00
268.633,269.907,SPEAKER_00
273.812,274.525,SPEAKER_01
275.221,280.195,SPEAKER_01
280.671,283.217,SPEAKER_01
284.423,285.221,SPEAKER_00
286.205,288.107,SPEAKER_00
289.126,289.686,SPEAKER_00
289.143,289.465,SPEAKER_01
290.229,291.842,SPEAKER_00
292.233,292.827,SPEAKER_00
292.301,292.606,SPEAKER_01
293.166,293.421,SPEAKER_01
293.506,294.898,SPEAKER_01
296.053,297.122,SPEAKER_00
298.124,299.618,SPEAKER_01
300.093,300.484,SPEAKER_01
300.144,300.959,SPEAKER_00
301.061,302.623,SPEAKER_00
303.234,303.862,SPEAKER_00
305.017,305.815,SPEAKER_00
