start,end,speaker
1.146,2.317,SPEAKER_01
4.015,6.969,SPEAKER_01
7.666,8.379,SPEAKER_00
8.871,12.504,SPEAKER_01
12.589,12.708,SPEAKER_00
13.387,14.745,SPEAKER_00
15.204,16.375,SPEAKER_00
16.562,19.109,SPEAKER_00
21.010,21.961,SPEAKER_01
22.385,23.455,SPEAKER_00
23.659,27.292,SPEAKER_01
28.328,30.688,SPEAKER_00
30.908,31.418,SPEAKER_00
31.893,32.963,SPEAKER_00
33.421,35.594,SPEAKER_00
35.951,38.769,SPEAKER_01
39.126,40.127,SPEAKER_00
40.127,40.195,SPEAKER_01
40.195,41.095,SPEAKER_00
41.452,44.898,SPEAKER_01
45.679,56.002,SPEAKER_00
51.248,51.553,SPEAKER_01
56.732,56.766,SPEAKER_01
56.766,56.919,SPEAKER_00
56.919,57.292,SPEAKER_01
57.292,57.343,SPEAKER_00
57.343,57.411,SPEAKER_01
57.411,57.445,SPEAKER_00
57.445,57.649,SPEAKER_01
57.649,57.784,SPEAKER_00
57.784,58.328,SPEAKER_01
58.480,60.484,SPEAKER_01
60.484,60.535,SPEAKER_00
61.486,63.065,SPEAKER_00
63.829,64.559,SPEAKER_01
65.085,68.107,SPEAKER_01
69.635,72.267,SPEAKER_00
72.708,73.183,SPEAKER_00
73.591,76.171,SPEAKER_00
76.545,78.192,SPEAKER_00
78.820,79.550,SPEAKER_01
79.244,80.637,SPEAKER_00
80.637,83.132,SPEAKER_01
83.540,84.830,SPEAKER_01
85.374,87.852,SPEAKER_01
89.244,89.941,SPEAKER_00
90.908,91.384,SPEAKER_00
91.621,92.827,SPEAKER_00
93.014,93.115,SPEAKER_00
93.404,97.088,SPEAKER_00
97.479,99.228,SPEAKER_01
99.686,103.234,SPEAKER_01
103.676,105.509,SPEAKER_00
105.611,105.628,SPEAKER_00
105.628,106.138,SPEAKER_01
106.138,106.290,SPEAKER_00
106.460,110.535,SPEAKER_00
111.350,118.379,SPEAKER_00
119.058,121.876,SPEAKER_00
121.995,123.506,SPEAKER_00
124.508,130.620,SPEAKER_01
131.638,135.357,SPEAKER_00
135.645,140.908,SPEAKER_01
140.976,143.065,SPEAKER_01
141.350,141.740,SPEAKER_00
143.234,146.138,SPEAKER_01
147.207,147.835,SPEAKER_00
148.701,149.958,SPEAKER_00
150.416,154.304,SPEAKER_01
154.355,154.932,SPEAKER_00
154.576,158.056,SPEAKER_01
158.837,159.329,SPEAKER_00
160.280,161.214,SPEAKER_01
162.334,165.390,SPEAKER_00
165.662,168.633,SPEAKER_01
169.635,170.195,SPEAKER_00
170.484,172.284,SPEAKER_01
174.100,175.051,SPEAKER_01
177.903,178.396,SPEAKER_01
178.684,178.752,SPEAKER_01
179.160,182.046,SPEAKER_01
182.657,183.930,SPEAKER_00
185.577,186.749,SPEAKER_00
186.935,189.550,SPEAKER_01
190.891,193.166,SPEAKER_00
193.455,194.406,SPEAKER_01
194.847,197.598,SPEAKER_01
198.192,198.650,SPEAKER_00
199.312,200.076,SPEAKER_01
200.195,202.742,SPEAKER_01
203.353,203.557,SPEAKER_00
204.168,205.390,SPEAKER_01
206.477,207.564,SPEAKER_00
207.818,208.005,SPEAKER_01
208.599,209.329,SPEAKER_01
209.465,212.674,SPEAKER_01
213.693,214.287,SPEAKER_00
215.340,217.275,SPEAKER_01
217.479,217.835,SPEAKER_00
218.328,219.788,SPEAKER_01
220.569,230.042,SPEAKER_01
230.297,232.895,SPEAKER_01
233.761,236.732,SPEAKER_01
237.886,240.331,SPEAKER_01
241.197,244.406,SPEAKER_01
244.983,247.903,SPEAKER_01
248.175,249.092,SPEAKER_00
249.058,250.484,SPEAKER_01
250.840,251.282,SPEAKER_00
251.808,258.005,SPEAKER_01
258.005,258.328,SPEAKER_00
258.328,259.058,SPEAKER_01
259.058,259.244,SPEAKER_00
261.146,261.214,SPEAKER_01
261.214,262.216,SPEAKER_00
262.216,262.250,SPEAKER_01
262.250,262.301,SPEAKER_00
262.572,264.355,SPEAKER_01
264.830,265.832,SPEAKER_01
266.766,267.003,SPEAKER_00
267.343,267.666,SPEAKER_01
267.920,269.346,SPEAKER_01
269.890,270.654,SPEAKER_01
271.604,273.879,SPEAKER_00
273.998,274.677,SPEAKER_00
274.762,275.051,SPEAKER_00
275.255,281.112,SPEAKER_00
281.112,284.049,SPEAKER_01
284.321,290.433,SPEAKER_01
286.188,286.834,SPEAKER_00
290.501,300.739,SPEAKER_01
290.789,290.823,SPEAKER_00
301.859,311.435,SPEAKER_01
311.740,313.319,SPEAKER_01
313.812,315.764,SPEAKER_01
315.917,321.333,SPEAKER_01
321.774,324.932,SPEAKER_01
324.626,324.694,SPEAKER_00
324.932,327.224,SPEAKER_00
327.903,328.039,SPEAKER_00
329.143,331.129,SPEAKER_01
331.435,335.696,SPEAKER_01
336.290,336.511,SPEAKER_01
336.766,340.518,SPEAKER_01
341.180,341.333,SPEAKER_00
342.165,342.691,SPEAKER_01
343.200,345.645,SPEAKER_00
347.020,348.073,SPEAKER_01
348.888,348.905,SPEAKER_01
348.905,349.007,SPEAKER_00
349.007,349.346,SPEAKER_01
349.346,349.363,SPEAKER_00
349.363,349.380,SPEAKER_01
349.380,349.397,SPEAKER_00
350.076,356.273,SPEAKER_01
356.545,359.211,SPEAKER_01
360.501,360.908,SPEAKER_01
362.131,363.693,SPEAKER_01
364.643,368.752,SPEAKER_01
369.058,370.348,SPEAKER_01
370.586,370.959,SPEAKER_01
371.248,375.187,SPEAKER_01
376.460,378.260,SPEAKER_00
378.701,379.024,SPEAKER_01
379.516,380.144,SPEAKER_00
380.976,380.993,SPEAKER_00
380.993,382.080,SPEAKER_01
383.506,384.474,SPEAKER_01
384.660,385.323,SPEAKER_01
386.443,387.649,SPEAKER_01
389.075,389.550,SPEAKER_00
390.144,390.671,SPEAKER_00
390.857,391.842,SPEAKER_01
392.046,393.896,SPEAKER_01
394.083,398.990,SPEAKER_01
399.329,402.810,SPEAKER_01
403.149,403.778,SPEAKER_01
404.338,408.192,SPEAKER_01
408.650,417.003,SPEAKER_01
417.360,424.915,SPEAKER_01
425.255,434.966,SPEAKER_01
432.538,432.946,SPEAKER_00
435.136,439.024,SPEAKER_01
439.177,441.689,SPEAKER_01
442.895,443.761,SPEAKER_00
443.913,444.355,SPEAKER_00
443.998,444.338,SPEAKER_01
444.355,448.090,SPEAKER_01
448.379,450.450,SPEAKER_00
450.535,451.638,SPEAKER_01
452.725,454.202,SPEAKER_00
454.491,459.907,SPEAKER_01
459.941,471.520,SPEAKER_01
460.314,460.857,SPEAKER_00
471.944,472.334,SPEAKER_01
472.487,475.560,SPEAKER_01
475.560,476.749,SPEAKER_00
476.935,483.353,SPEAKER_01
483.795,488.328,SPEAKER_01
488.650,492.725,SPEAKER_01
493.251,499.720,SPEAKER_01
500.110,500.399,SPEAKER_01
500.739,502.165,SPEAKER_00
503.744,504.117,SPEAKER_01
504.830,506.256,SPEAKER_01
506.681,515.696,SPEAKER_01
516.562,522.182,SPEAKER_01
522.589,522.912,SPEAKER_01
523.251,523.913,SPEAKER_01
524.559,528.956,SPEAKER_01
530.348,532.165,SPEAKER_01
532.844,533.523,SPEAKER_00
533.693,535.526,SPEAKER_00
535.679,536.324,SPEAKER_00
536.715,537.462,SPEAKER_00
537.784,538.463,SPEAKER_00
538.463,539.024,SPEAKER_01
539.346,541.367,SPEAKER_01
541.808,542.929,SPEAKER_00
542.657,554.542,SPEAKER_01
551.299,551.452,SPEAKER_00
555.221,556.053,SPEAKER_00
556.087,556.121,SPEAKER_00
556.121,571.299,SPEAKER_01
572.080,572.182,SPEAKER_00
573.421,575.374,SPEAKER_01
576.341,576.596,SPEAKER_01
