start,end,speaker
0.008,0.840,SPEAKER_00
2.538,3.200,SPEAKER_00
3.812,4.372,SPEAKER_01
4.932,11.010,SPEAKER_00
11.604,11.995,SPEAKER_00
11.995,12.114,SPEAKER_01
12.114,12.165,SPEAKER_00
12.419,12.436,SPEAKER_01
12.436,12.470,SPEAKER_00
12.470,14.083,SPEAKER_01
14.813,15.289,SPEAKER_00
15.951,17.003,SPEAKER_01
17.513,22.623,SPEAKER_01
22.929,23.998,SPEAKER_01
23.998,25.543,SPEAKER_00
26.171,34.083,SPEAKER_01
34.949,36.104,SPEAKER_00
36.290,39.992,SPEAKER_00
40.433,45.628,SPEAKER_01
45.781,54.440,SPEAKER_01
54.983,63.998,SPEAKER_01
63.998,64.440,SPEAKER_00
64.440,65.000,SPEAKER_01
65.000,65.968,SPEAKER_00
65.968,66.002,SPEAKER_01
66.002,66.036,SPEAKER_00
66.613,71.944,SPEAKER_00
72.114,73.031,SPEAKER_00
73.608,73.862,SPEAKER_01
73.862,74.083,SPEAKER_00
74.083,74.559,SPEAKER_01
74.745,76.800,SPEAKER_00
77.122,78.514,SPEAKER_00
79.041,80.654,SPEAKER_00
80.806,84.983,SPEAKER_00
85.390,87.003,SPEAKER_00
87.003,89.092,SPEAKER_01
89.431,91.995,SPEAKER_01
91.995,92.997,SPEAKER_00
92.997,93.048,SPEAKER_01
93.048,93.081,SPEAKER_00
93.795,101.587,SPEAKER_00
102.368,103.998,SPEAKER_00
103.998,107.394,SPEAKER_01
107.784,108.973,SPEAKER_01
109.363,113.065,SPEAKER_01
113.744,116.171,SPEAKER_01
117.003,118.294,SPEAKER_01
118.752,120.976,SPEAKER_01
122.250,129.346,SPEAKER_01
129.822,131.995,SPEAKER_01
131.995,133.761,SPEAKER_00
133.896,139.516,SPEAKER_00
140.772,141.995,SPEAKER_00
141.995,147.003,SPEAKER_01
147.360,148.005,SPEAKER_01
148.175,151.570,SPEAKER_01
151.570,153.336,SPEAKER_00
153.472,154.049,SPEAKER_00
155.306,156.986,SPEAKER_00
157.852,160.823,SPEAKER_00
161.231,162.555,SPEAKER_00
162.810,165.713,SPEAKER_00
166.766,168.786,SPEAKER_01
169.109,174.202,SPEAKER_01
174.728,183.846,SPEAKER_01
182.793,182.929,SPEAKER_00
183.846,185.662,SPEAKER_00
185.815,187.411,SPEAKER_00
188.243,188.752,SPEAKER_00
188.752,188.786,SPEAKER_01
188.786,190.195,SPEAKER_00
190.195,190.212,SPEAKER_01
190.705,191.638,SPEAKER_00
191.638,191.672,SPEAKER_01
192.131,196.664,SPEAKER_00
198.056,198.124,SPEAKER_01
198.667,203.761,SPEAKER_01
204.134,207.326,SPEAKER_01
207.632,213.778,SPEAKER_01
213.846,213.896,SPEAKER_01
213.896,217.784,SPEAKER_00
218.497,218.565,SPEAKER_01
219.075,219.516,SPEAKER_01
219.516,220.314,SPEAKER_00
220.314,220.942,SPEAKER_01
220.942,222.351,SPEAKER_00
222.623,227.241,SPEAKER_00
229.058,230.501,SPEAKER_01
230.059,230.535,SPEAKER_00
230.535,230.942,SPEAKER_01
230.942,233.710,SPEAKER_00
233.930,236.341,SPEAKER_00
237.683,238.922,SPEAKER_00
239.873,242.334,SPEAKER_00
243.149,253.574,SPEAKER_01
253.998,256.460,SPEAKER_01
256.613,257.088,SPEAKER_01
256.681,258.480,SPEAKER_00
259.431,259.686,SPEAKER_00
260.059,261.384,SPEAKER_00
261.689,261.723,SPEAKER_00
261.723,261.740,SPEAKER_01
261.740,261.808,SPEAKER_00
261.808,261.893,SPEAKER_01
261.893,262.012,SPEAKER_00
262.012,262.046,SPEAKER_01
