start,end,speaker
0.382,0.942,SPEAKER_00
1.740,1.842,SPEAKER_00
2.301,3.981,SPEAKER_00
4.542,5.221,SPEAKER_00
5.526,10.008,SPEAKER_00
10.959,11.604,SPEAKER_01
11.146,11.384,SPEAKER_00
12.131,14.304,SPEAKER_01
14.813,15.662,SPEAKER_01
17.037,18.667,SPEAKER_01
19.160,23.829,SPEAKER_01
24.321,24.915,SPEAKER_01
24.915,24.949,SPEAKER_00
24.949,24.966,SPEAKER_01
24.966,27.445,SPEAKER_00
25.017,25.289,SPEAKER_01
28.294,28.820,SPEAKER_01
29.363,30.212,SPEAKER_00
30.654,30.756,SPEAKER_01
30.993,32.742,SPEAKER_01
34.117,35.526,SPEAKER_00
36.392,38.226,SPEAKER_01
39.482,40.891,SPEAKER_01
41.248,41.944,SPEAKER_01
42.538,44.915,SPEAKER_00
45.170,46.885,SPEAKER_01
48.260,48.413,SPEAKER_01
48.413,48.447,SPEAKER_00
48.447,48.548,SPEAKER_01
49.228,50.756,SPEAKER_00
51.367,51.689,SPEAKER_01
51.961,52.284,SPEAKER_01
52.284,55.000,SPEAKER_00
55.475,56.528,SPEAKER_01
57.632,59.448,SPEAKER_00
60.416,60.993,SPEAKER_01
61.384,62.810,SPEAKER_01
63.217,65.390,SPEAKER_01
66.138,68.514,SPEAKER_01
69.703,70.891,SPEAKER_01
71.604,71.995,SPEAKER_00
72.267,78.565,SPEAKER_00
79.228,79.907,SPEAKER_01
81.197,81.927,SPEAKER_00
82.267,83.149,SPEAKER_00
84.881,87.869,SPEAKER_00
89.007,89.669,SPEAKER_01
90.959,91.520,SPEAKER_01
93.132,93.642,SPEAKER_00
93.149,93.591,SPEAKER_01
93.642,93.795,SPEAKER_01
93.795,95.560,SPEAKER_00
96.154,99.448,SPEAKER_00
100.722,101.112,SPEAKER_01
102.572,104.474,SPEAKER_00
105.289,105.934,SPEAKER_01
106.222,106.935,SPEAKER_01
107.343,109.278,SPEAKER_00
109.737,109.788,SPEAKER_00
109.788,109.805,SPEAKER_01
109.805,109.941,SPEAKER_00
109.890,109.992,SPEAKER_01
109.975,110.042,SPEAKER_00
110.008,110.772,SPEAKER_01
111.061,113.947,SPEAKER_00
114.593,114.610,SPEAKER_00
114.610,114.847,SPEAKER_01
114.847,114.915,SPEAKER_00
114.915,115.000,SPEAKER_01
115.000,115.017,SPEAKER_00
115.017,115.119,SPEAKER_01
115.119,117.683,SPEAKER_00
118.141,118.158,SPEAKER_00
118.158,118.430,SPEAKER_01
119.295,121.910,SPEAKER_00
123.081,123.964,SPEAKER_01
124.610,124.966,SPEAKER_00
125.543,131.537,SPEAKER_00
132.046,133.370,SPEAKER_01
134.117,134.457,SPEAKER_00
135.221,137.037,SPEAKER_00
138.005,138.599,SPEAKER_01
139.669,142.589,SPEAKER_01
143.710,145.713,SPEAKER_01
146.222,147.750,SPEAKER_00
148.158,148.922,SPEAKER_01
150.314,153.200,SPEAKER_00
154.202,155.577,SPEAKER_01
156.053,158.514,SPEAKER_00
159.211,161.537,SPEAKER_01
161.978,162.097,SPEAKER_01
162.097,167.530,SPEAKER_00
168.379,169.312,SPEAKER_01
170.195,172.504,SPEAKER_00
173.981,174.660,SPEAKER_01
175.238,176.494,SPEAKER_01
177.088,178.752,SPEAKER_00
179.041,179.856,SPEAKER_01
180.637,183.727,SPEAKER_00
184.372,187.071,SPEAKER_01
184.406,184.779,SPEAKER_00
187.649,188.497,SPEAKER_01
189.482,191.638,SPEAKER_00
193.098,195.034,SPEAKER_00
195.475,197.767,SPEAKER_01
198.209,199.465,SPEAKER_01
200.688,200.840,SPEAKER_00
201.740,203.896,SPEAKER_00
204.813,206.630,SPEAKER_01
207.767,208.888,SPEAKER_00
209.703,210.144,SPEAKER_01
210.501,211.587,SPEAKER_00
212.284,212.963,SPEAKER_01
213.896,214.864,SPEAKER_00
215.068,215.713,SPEAKER_00
216.154,217.020,SPEAKER_01
217.513,219.312,SPEAKER_00
220.127,224.338,SPEAKER_01
224.745,225.713,SPEAKER_01
225.951,226.511,SPEAKER_01
226.766,226.986,SPEAKER_01
227.411,228.294,SPEAKER_01
228.667,228.990,SPEAKER_00
229.482,231.384,SPEAKER_00
231.944,232.521,SPEAKER_01
233.149,234.626,SPEAKER_00
235.068,235.475,SPEAKER_01
236.494,237.750,SPEAKER_00
239.075,239.499,SPEAKER_01
239.669,240.518,SPEAKER_00
241.078,241.520,SPEAKER_00
242.827,246.681,SPEAKER_00
246.969,253.591,SPEAKER_00
255.136,256.138,SPEAKER_01
257.020,258.463,SPEAKER_01
259.669,259.856,SPEAKER_00
260.331,262.046,SPEAKER_00
262.402,263.846,SPEAKER_00
264.100,264.677,SPEAKER_00
265.628,266.019,SPEAKER_00
266.222,272.148,SPEAKER_00
272.827,273.234,SPEAKER_00
273.795,275.390,SPEAKER_00
275.713,277.666,SPEAKER_00
278.311,281.859,SPEAKER_00
282.385,282.980,SPEAKER_00
283.761,285.764,SPEAKER_00
286.307,290.467,SPEAKER_00
291.095,299.465,SPEAKER_00
296.969,297.020,SPEAKER_01
300.127,300.569,SPEAKER_01
301.723,302.165,SPEAKER_01
302.165,303.370,SPEAKER_00
303.947,305.323,SPEAKER_01
306.630,307.733,SPEAKER_00
308.260,311.910,SPEAKER_00
312.402,317.903,SPEAKER_00
318.667,319.584,SPEAKER_01
320.059,320.620,SPEAKER_00
320.976,321.774,SPEAKER_01
321.774,324.440,SPEAKER_00
