start,end,speaker
1.129,4.779,SPEAKER_01
5.153,7.207,SPEAKER_01
7.207,8.328,SPEAKER_00
8.328,9.261,SPEAKER_01
9.669,12.572,SPEAKER_01
12.572,12.589,SPEAKER_00
12.589,13.081,SPEAKER_01
12.623,25.289,SPEAKER_00
26.002,26.222,SPEAKER_00
26.222,26.460,SPEAKER_01
26.460,28.005,SPEAKER_00
28.005,29.177,SPEAKER_01
29.754,30.399,SPEAKER_01
30.518,30.671,SPEAKER_01
31.112,31.248,SPEAKER_01
32.419,32.470,SPEAKER_01
32.521,36.290,SPEAKER_01
36.392,36.460,SPEAKER_01
36.477,36.562,SPEAKER_01
36.562,36.986,SPEAKER_00
36.986,37.003,SPEAKER_01
37.003,37.716,SPEAKER_00
37.716,37.920,SPEAKER_01
37.920,38.158,SPEAKER_00
38.158,38.277,SPEAKER_01
38.277,67.241,SPEAKER_00
59.448,60.093,SPEAKER_01
67.241,70.399,SPEAKER_01
70.399,70.433,SPEAKER_00
70.433,70.467,SPEAKER_01
70.467,70.535,SPEAKER_00
70.535,71.010,SPEAKER_01
71.010,73.693,SPEAKER_00
73.693,73.710,SPEAKER_01
76.358,84.287,SPEAKER_01
84.525,90.467,SPEAKER_00
90.976,92.097,SPEAKER_00
93.998,94.287,SPEAKER_01
96.324,96.426,SPEAKER_01
97.326,99.652,SPEAKER_01
99.788,113.574,SPEAKER_01
113.642,113.744,SPEAKER_00
113.744,113.998,SPEAKER_01
113.998,123.557,SPEAKER_00
123.557,132.997,SPEAKER_01
134.083,138.684,SPEAKER_01
134.117,134.457,SPEAKER_00
139.720,141.197,SPEAKER_01
143.319,146.562,SPEAKER_01
146.851,146.935,SPEAKER_01
146.952,150.144,SPEAKER_01
150.739,151.452,SPEAKER_01
151.452,152.912,SPEAKER_00
152.912,152.963,SPEAKER_01
153.455,154.372,SPEAKER_00
154.423,158.684,SPEAKER_00
154.677,154.694,SPEAKER_01
159.363,160.823,SPEAKER_00
162.097,165.577,SPEAKER_01
165.866,167.207,SPEAKER_00
170.891,173.540,SPEAKER_00
174.321,175.085,SPEAKER_00
176.138,191.214,SPEAKER_00
191.214,191.282,SPEAKER_01
191.333,196.800,SPEAKER_01
197.869,207.581,SPEAKER_00
208.684,208.973,SPEAKER_00
209.414,210.042,SPEAKER_01
210.314,219.941,SPEAKER_01
219.941,220.942,SPEAKER_00
220.942,222.521,SPEAKER_01
222.810,229.194,SPEAKER_01
229.975,231.112,SPEAKER_01
231.435,232.997,SPEAKER_01
232.997,239.058,SPEAKER_00
240.127,242.267,SPEAKER_01
243.031,245.000,SPEAKER_00
245.000,246.002,SPEAKER_01
247.156,252.182,SPEAKER_01
254.423,255.900,SPEAKER_01
256.222,257.801,SPEAKER_01
257.801,259.295,SPEAKER_00
260.416,265.577,SPEAKER_01
266.324,266.358,SPEAKER_01
266.358,266.375,SPEAKER_00
266.375,267.003,SPEAKER_01
267.003,267.020,SPEAKER_00
267.020,267.088,SPEAKER_01
267.088,270.008,SPEAKER_00
270.008,270.705,SPEAKER_01
270.874,273.065,SPEAKER_01
273.438,273.930,SPEAKER_01
277.156,281.486,SPEAKER_01
282.827,282.844,SPEAKER_00
282.844,282.878,SPEAKER_01
282.878,285.509,SPEAKER_00
285.849,286.800,SPEAKER_00
287.003,288.192,SPEAKER_01
289.805,291.265,SPEAKER_01
292.097,292.657,SPEAKER_01
293.812,304.270,SPEAKER_01
304.525,306.409,SPEAKER_01
307.343,311.808,SPEAKER_00
313.183,315.357,SPEAKER_01
315.815,315.900,SPEAKER_01
315.900,316.307,SPEAKER_00
316.307,316.392,SPEAKER_01
317.003,319.431,SPEAKER_01
319.635,321.214,SPEAKER_01
321.214,321.299,SPEAKER_00
323.998,351.876,SPEAKER_01
326.341,327.054,SPEAKER_00
352.810,353.319,SPEAKER_00
354.949,360.144,SPEAKER_01
360.144,360.297,SPEAKER_00
360.297,361.927,SPEAKER_01
362.929,365.611,SPEAKER_01
367.054,367.377,SPEAKER_01
369.194,379.516,SPEAKER_01
379.516,379.805,SPEAKER_00
379.805,391.384,SPEAKER_01
391.740,393.098,SPEAKER_01
393.353,401.010,SPEAKER_01
401.010,402.046,SPEAKER_00
402.046,403.947,SPEAKER_01
402.063,402.080,SPEAKER_00
404.864,418.124,SPEAKER_01
419.839,428.769,SPEAKER_01
429.075,439.431,SPEAKER_01
439.720,439.737,SPEAKER_01
439.788,439.890,SPEAKER_01
440.059,457.411,SPEAKER_01
442.148,442.334,SPEAKER_00
452.878,454.151,SPEAKER_00
454.881,455.357,SPEAKER_00
457.971,488.396,SPEAKER_01
459.856,460.959,SPEAKER_00
461.163,462.351,SPEAKER_00
462.946,464.474,SPEAKER_00
490.993,492.844,SPEAKER_01
493.625,493.998,SPEAKER_01
494.779,511.842,SPEAKER_01
512.301,516.664,SPEAKER_01
516.698,516.783,SPEAKER_01
517.190,529.007,SPEAKER_00
529.211,529.431,SPEAKER_00
529.431,536.392,SPEAKER_01
537.886,538.430,SPEAKER_01
538.803,539.244,SPEAKER_01
539.703,543.353,SPEAKER_01
544.219,546.647,SPEAKER_01
546.647,548.430,SPEAKER_00
547.903,548.548,SPEAKER_01
548.599,549.686,SPEAKER_01
549.958,550.552,SPEAKER_01
550.654,560.993,SPEAKER_01
564.542,566.256,SPEAKER_01
566.630,567.445,SPEAKER_01
568.005,568.514,SPEAKER_01
569.499,570.959,SPEAKER_01
571.197,573.506,SPEAKER_01
574.525,585.289,SPEAKER_01
585.679,587.190,SPEAKER_01
587.462,590.756,SPEAKER_01
591.435,596.256,SPEAKER_01
595.968,597.003,SPEAKER_00
