start,end,speaker
0.144,0.467,SPEAKER_00
1.350,2.182,SPEAKER_00
2.742,3.285,SPEAKER_00
3.557,9.465,SPEAKER_00
7.666,7.683,SPEAKER_01
10.280,19.007,SPEAKER_00
21.197,29.363,SPEAKER_00
30.127,33.998,SPEAKER_00
30.263,30.772,SPEAKER_01
40.280,41.214,SPEAKER_00
45.815,56.307,SPEAKER_00
56.783,58.786,SPEAKER_00
59.431,60.874,SPEAKER_00
60.891,62.708,SPEAKER_00
63.421,67.683,SPEAKER_00
67.683,67.699,SPEAKER_01
67.699,67.716,SPEAKER_00
67.716,68.175,SPEAKER_01
69.737,69.856,SPEAKER_01
69.856,87.377,SPEAKER_00
69.873,70.874,SPEAKER_01
79.295,79.312,SPEAKER_01
88.752,90.772,SPEAKER_00
90.840,94.915,SPEAKER_00
99.177,100.110,SPEAKER_00
100.246,101.757,SPEAKER_00
103.048,105.441,SPEAKER_00
110.195,111.604,SPEAKER_00
112.046,112.997,SPEAKER_00
117.037,117.377,SPEAKER_00
120.008,125.985,SPEAKER_00
127.479,127.903,SPEAKER_01
128.718,129.092,SPEAKER_00
132.419,143.132,SPEAKER_00
143.506,144.185,SPEAKER_00
144.355,147.513,SPEAKER_00
144.542,144.949,SPEAKER_01
148.735,153.625,SPEAKER_00
153.251,153.353,SPEAKER_01
153.523,153.557,SPEAKER_01
153.625,153.846,SPEAKER_01
154.762,154.830,SPEAKER_01
155.204,158.548,SPEAKER_00
159.907,169.261,SPEAKER_00
171.129,174.593,SPEAKER_00
178.769,182.301,SPEAKER_00
183.506,204.457,SPEAKER_00
205.407,216.324,SPEAKER_00
220.229,220.654,SPEAKER_00
222.810,229.414,SPEAKER_00
232.131,232.827,SPEAKER_00
232.827,233.285,SPEAKER_01
234.406,250.331,SPEAKER_00
251.587,251.825,SPEAKER_00
254.745,265.153,SPEAKER_00
265.492,267.496,SPEAKER_00
269.041,274.355,SPEAKER_00
277.207,280.671,SPEAKER_00
282.080,284.796,SPEAKER_00
285.815,288.294,SPEAKER_00
286.002,286.766,SPEAKER_01
290.705,306.375,SPEAKER_00
307.360,319.584,SPEAKER_00
319.737,329.295,SPEAKER_00
326.358,327.292,SPEAKER_01
329.516,335.170,SPEAKER_00
334.949,335.153,SPEAKER_01
335.170,335.204,SPEAKER_01
335.204,341.027,SPEAKER_00
342.368,345.764,SPEAKER_00
347.275,350.925,SPEAKER_00
351.248,353.557,SPEAKER_00
355.000,356.188,SPEAKER_00
359.024,359.958,SPEAKER_00
361.486,361.825,SPEAKER_00
363.438,381.587,SPEAKER_00
379.397,380.161,SPEAKER_01
382.148,392.317,SPEAKER_00
394.270,396.256,SPEAKER_00
396.681,397.835,SPEAKER_00
398.243,398.922,SPEAKER_00
399.092,410.076,SPEAKER_00
410.127,417.105,SPEAKER_00
417.615,420.399,SPEAKER_00
419.550,420.042,SPEAKER_01
420.399,420.552,SPEAKER_01
420.552,449.499,SPEAKER_00
437.716,437.920,SPEAKER_01
442.861,443.081,SPEAKER_01
449.618,468.379,SPEAKER_00
452.912,453.879,SPEAKER_01
463.489,463.829,SPEAKER_01
469.143,479.177,SPEAKER_00
472.317,472.402,SPEAKER_01
472.538,473.183,SPEAKER_01
479.873,492.453,SPEAKER_00
493.353,499.686,SPEAKER_00
500.212,501.180,SPEAKER_00
501.214,501.231,SPEAKER_00
501.621,512.810,SPEAKER_00
514.202,537.869,SPEAKER_00
537.869,538.531,SPEAKER_01
538.633,538.684,SPEAKER_01
538.684,549.805,SPEAKER_00
544.338,544.796,SPEAKER_01
546.188,548.531,SPEAKER_01
550.042,553.896,SPEAKER_00
554.660,556.698,SPEAKER_00
556.087,556.273,SPEAKER_01
558.243,564.117,SPEAKER_00
568.226,575.034,SPEAKER_00
576.358,578.396,SPEAKER_00
580.331,583.676,SPEAKER_00
585.543,586.919,SPEAKER_00
587.173,600.212,SPEAKER_00
600.212,601.112,SPEAKER_01
603.489,603.964,SPEAKER_00
605.662,624.032,SPEAKER_00
624.491,625.696,SPEAKER_00
625.883,627.835,SPEAKER_00
