start,end,speaker
1.655,1.961,SPEAKER_00
2.912,3.183,SPEAKER_00
4.559,4.966,SPEAKER_00
5.849,6.426,SPEAKER_00
7.275,8.124,SPEAKER_00
8.413,11.859,SPEAKER_00
13.234,14.593,SPEAKER_01
15.187,15.883,SPEAKER_01
16.511,16.698,SPEAKER_00
16.698,16.749,SPEAKER_01
16.749,18.243,SPEAKER_00
19.431,23.557,SPEAKER_01
24.287,26.969,SPEAKER_01
27.445,28.956,SPEAKER_01
29.941,30.501,SPEAKER_00
30.518,32.861,SPEAKER_00
33.234,33.795,SPEAKER_00
34.626,38.005,SPEAKER_00
38.582,40.195,SPEAKER_00
41.740,45.441,SPEAKER_01
45.917,48.616,SPEAKER_00
49.958,50.552,SPEAKER_01
51.927,56.307,SPEAKER_00
57.411,58.616,SPEAKER_01
59.448,59.771,SPEAKER_00
60.178,65.000,SPEAKER_00
65.594,66.392,SPEAKER_00
66.154,67.343,SPEAKER_01
68.769,75.306,SPEAKER_00
75.781,78.005,SPEAKER_00
80.739,83.217,SPEAKER_01
83.795,84.677,SPEAKER_01
84.762,87.699,SPEAKER_01
88.039,88.514,SPEAKER_00
88.871,89.244,SPEAKER_00
88.990,90.025,SPEAKER_01
90.823,91.248,SPEAKER_00
91.248,92.351,SPEAKER_01
92.725,94.015,SPEAKER_01
94.626,95.034,SPEAKER_00
95.153,97.003,SPEAKER_00
97.615,99.941,SPEAKER_00
100.518,101.146,SPEAKER_00
101.316,101.655,SPEAKER_01
102.046,102.436,SPEAKER_01
102.623,106.715,SPEAKER_00
108.531,110.789,SPEAKER_01
111.503,112.012,SPEAKER_00
112.572,115.679,SPEAKER_00
117.224,119.516,SPEAKER_01
120.925,122.199,SPEAKER_00
121.842,122.097,SPEAKER_01
122.199,122.267,SPEAKER_01
122.284,124.660,SPEAKER_01
124.932,127.105,SPEAKER_00
127.394,128.311,SPEAKER_00
128.786,129.363,SPEAKER_00
129.873,138.786,SPEAKER_00
139.669,141.367,SPEAKER_00
141.537,144.406,SPEAKER_01
144.508,147.581,SPEAKER_00
146.664,147.173,SPEAKER_01
148.718,150.246,SPEAKER_01
150.348,153.693,SPEAKER_00
155.272,156.375,SPEAKER_01
156.698,157.699,SPEAKER_00
158.175,162.436,SPEAKER_00
163.727,163.744,SPEAKER_01
163.744,163.998,SPEAKER_00
163.998,164.389,SPEAKER_01
164.779,166.681,SPEAKER_00
168.124,170.008,SPEAKER_01
170.008,170.144,SPEAKER_00
171.367,178.124,SPEAKER_00
179.941,183.098,SPEAKER_01
183.998,184.066,SPEAKER_01
184.440,184.915,SPEAKER_00
185.509,187.054,SPEAKER_00
188.650,190.891,SPEAKER_01
190.925,194.049,SPEAKER_00
195.204,195.696,SPEAKER_01
196.307,199.397,SPEAKER_00
200.518,201.299,SPEAKER_01
201.587,205.017,SPEAKER_00
205.900,206.239,SPEAKER_01
206.868,212.861,SPEAKER_00
213.065,214.049,SPEAKER_01
214.745,217.139,SPEAKER_01
217.767,218.548,SPEAKER_00
219.346,219.771,SPEAKER_01
220.212,221.180,SPEAKER_00
222.114,222.793,SPEAKER_01
223.098,225.000,SPEAKER_00
227.496,230.229,SPEAKER_00
231.112,231.537,SPEAKER_01
231.689,232.453,SPEAKER_00
233.268,235.390,SPEAKER_00
236.324,236.868,SPEAKER_01
237.054,242.640,SPEAKER_00
242.997,243.761,SPEAKER_00
244.355,245.543,SPEAKER_00
247.071,249.211,SPEAKER_01
251.587,252.810,SPEAKER_00
254.253,255.594,SPEAKER_01
257.479,258.124,SPEAKER_00
258.141,258.209,SPEAKER_00
258.209,258.345,SPEAKER_01
258.345,258.396,SPEAKER_00
258.396,258.447,SPEAKER_01
258.990,259.346,SPEAKER_01
259.720,262.470,SPEAKER_00
263.964,269.584,SPEAKER_00
270.789,271.689,SPEAKER_01
271.435,273.455,SPEAKER_00
273.896,275.407,SPEAKER_01
276.053,277.581,SPEAKER_01
277.988,281.503,SPEAKER_00
281.978,285.374,SPEAKER_00
287.309,292.046,SPEAKER_01
292.589,293.930,SPEAKER_01
294.202,294.779,SPEAKER_00
295.798,296.205,SPEAKER_01
296.205,296.817,SPEAKER_00
297.343,301.740,SPEAKER_00
302.589,303.489,SPEAKER_01
303.489,304.660,SPEAKER_00
305.390,307.156,SPEAKER_00
308.599,309.499,SPEAKER_01
309.873,310.365,SPEAKER_00
311.893,315.492,SPEAKER_00
315.815,317.156,SPEAKER_01
316.426,316.817,SPEAKER_00
317.818,319.295,SPEAKER_00
320.212,320.959,SPEAKER_01
322.233,323.200,SPEAKER_00
325.102,325.458,SPEAKER_01
325.696,328.005,SPEAKER_00
327.547,327.954,SPEAKER_01
328.005,329.278,SPEAKER_01
329.278,338.243,SPEAKER_00
340.076,342.284,SPEAKER_00
344.270,346.562,SPEAKER_01
346.562,346.579,SPEAKER_00
346.664,352.267,SPEAKER_00
354.202,355.000,SPEAKER_00
355.221,357.360,SPEAKER_00
357.411,359.975,SPEAKER_00
360.620,361.112,SPEAKER_00
361.978,364.151,SPEAKER_00
364.321,367.666,SPEAKER_00
367.750,381.910,SPEAKER_00
382.334,385.611,SPEAKER_00
385.102,385.458,SPEAKER_01
386.019,386.460,SPEAKER_01
386.647,388.039,SPEAKER_00
389.007,389.924,SPEAKER_01
390.756,391.265,SPEAKER_00
391.503,392.317,SPEAKER_00
392.674,399.992,SPEAKER_00
400.637,402.895,SPEAKER_00
403.370,404.728,SPEAKER_00
405.747,406.647,SPEAKER_00
407.088,409.805,SPEAKER_00
410.382,411.129,SPEAKER_00
411.604,413.472,SPEAKER_00
414.032,415.187,SPEAKER_00
415.628,417.937,SPEAKER_00
418.413,420.518,SPEAKER_00
422.929,424.711,SPEAKER_01
424.813,425.594,SPEAKER_00
425.900,432.114,SPEAKER_00
436.426,437.343,SPEAKER_01
437.343,438.667,SPEAKER_00
438.905,442.233,SPEAKER_00
442.963,443.659,SPEAKER_00
444.015,449.261,SPEAKER_00
448.718,448.990,SPEAKER_01
449.720,453.896,SPEAKER_00
454.983,456.477,SPEAKER_01
456.732,457.920,SPEAKER_00
458.837,459.482,SPEAKER_01
459.720,461.825,SPEAKER_00
462.606,464.559,SPEAKER_01
463.642,463.896,SPEAKER_00
