start,end,speaker
0.178,0.416,SPEAKER_00
1.367,2.046,SPEAKER_00
2.878,2.997,SPEAKER_01
3.591,7.683,SPEAKER_00
8.175,9.652,SPEAKER_00
10.382,11.163,SPEAKER_00
11.808,12.657,SPEAKER_00
13.319,13.930,SPEAKER_00
14.236,15.238,SPEAKER_00
15.951,16.528,SPEAKER_00
17.581,18.548,SPEAKER_00
18.973,19.635,SPEAKER_00
20.144,20.772,SPEAKER_00
21.163,25.119,SPEAKER_00
25.849,26.494,SPEAKER_00
26.868,27.750,SPEAKER_00
28.175,29.075,SPEAKER_00
30.263,33.591,SPEAKER_01
35.628,36.070,SPEAKER_00
36.375,37.513,SPEAKER_00
37.513,37.954,SPEAKER_01
37.954,37.971,SPEAKER_00
38.752,39.533,SPEAKER_01
40.688,41.435,SPEAKER_01
43.285,44.049,SPEAKER_00
44.134,44.185,SPEAKER_00
44.966,47.428,SPEAKER_00
47.988,51.587,SPEAKER_00
52.250,53.472,SPEAKER_00
54.015,55.323,SPEAKER_00
55.611,56.239,SPEAKER_00
56.885,58.786,SPEAKER_00
60.942,62.674,SPEAKER_01
63.523,64.762,SPEAKER_01
65.170,65.849,SPEAKER_01
66.749,68.396,SPEAKER_00
70.025,71.486,SPEAKER_01
71.893,73.268,SPEAKER_01
73.778,74.338,SPEAKER_01
74.711,74.745,SPEAKER_01
74.745,74.779,SPEAKER_00
74.779,74.847,SPEAKER_01
74.847,75.170,SPEAKER_00
75.170,75.611,SPEAKER_01
76.443,76.698,SPEAKER_01
76.698,79.228,SPEAKER_00
79.703,80.925,SPEAKER_01
81.231,81.587,SPEAKER_01
82.165,86.935,SPEAKER_01
88.871,90.042,SPEAKER_00
89.448,89.975,SPEAKER_01
90.042,90.654,SPEAKER_01
91.231,92.827,SPEAKER_01
93.014,94.728,SPEAKER_01
95.815,96.273,SPEAKER_00
96.528,99.992,SPEAKER_00
100.331,102.674,SPEAKER_00
103.048,104.626,SPEAKER_01
105.340,105.781,SPEAKER_00
105.934,106.154,SPEAKER_00
106.375,107.241,SPEAKER_00
110.246,111.384,SPEAKER_00
112.402,112.844,SPEAKER_01
115.306,116.528,SPEAKER_00
116.783,119.177,SPEAKER_00
120.042,122.708,SPEAKER_01
122.844,123.285,SPEAKER_01
124.100,125.798,SPEAKER_01
126.002,126.239,SPEAKER_01
126.239,126.256,SPEAKER_00
126.579,127.343,SPEAKER_01
127.632,128.056,SPEAKER_01
128.718,129.143,SPEAKER_01
130.144,130.688,SPEAKER_00
132.470,135.679,SPEAKER_00
137.071,138.463,SPEAKER_01
138.684,139.754,SPEAKER_01
140.433,141.299,SPEAKER_01
141.452,142.861,SPEAKER_01
143.574,143.998,SPEAKER_00
144.626,147.326,SPEAKER_01
147.784,148.548,SPEAKER_01
149.211,151.469,SPEAKER_00
151.469,151.486,SPEAKER_01
151.757,152.029,SPEAKER_01
152.810,153.642,SPEAKER_00
155.238,159.261,SPEAKER_00
159.958,160.637,SPEAKER_01
161.095,168.090,SPEAKER_01
168.701,169.295,SPEAKER_00
168.735,169.126,SPEAKER_01
171.197,174.864,SPEAKER_01
175.085,175.849,SPEAKER_00
175.221,175.306,SPEAKER_01
175.849,176.630,SPEAKER_01
177.309,177.699,SPEAKER_00
