start,end,speaker
2.148,2.487,SPEAKER_01
2.827,6.579,SPEAKER_00
7.530,8.447,SPEAKER_01
8.158,8.243,SPEAKER_00
8.379,9.703,SPEAKER_00
10.025,14.406,SPEAKER_00
14.796,14.983,SPEAKER_00
15.458,16.460,SPEAKER_01
17.088,18.311,SPEAKER_00
17.258,18.175,SPEAKER_01
19.567,21.944,SPEAKER_01
22.284,26.121,SPEAKER_00
26.324,28.582,SPEAKER_01
28.582,28.599,SPEAKER_00
29.533,31.367,SPEAKER_01
32.555,38.701,SPEAKER_00
36.087,36.188,SPEAKER_01
39.380,39.856,SPEAKER_01
40.144,40.789,SPEAKER_00
41.180,46.256,SPEAKER_00
46.392,48.379,SPEAKER_00
48.379,48.463,SPEAKER_01
49.329,51.520,SPEAKER_01
52.317,53.336,SPEAKER_01
53.115,54.287,SPEAKER_00
54.508,55.204,SPEAKER_01
56.324,56.800,SPEAKER_01
57.581,58.362,SPEAKER_01
58.667,59.278,SPEAKER_01
60.093,60.433,SPEAKER_01
61.214,62.725,SPEAKER_01
62.946,64.389,SPEAKER_01
64.626,64.677,SPEAKER_00
64.677,64.762,SPEAKER_01
64.762,64.796,SPEAKER_00
65.713,69.754,SPEAKER_01
68.701,68.871,SPEAKER_00
69.754,69.958,SPEAKER_00
69.958,70.008,SPEAKER_01
70.365,76.596,SPEAKER_01
77.088,77.513,SPEAKER_00
77.105,78.888,SPEAKER_01
79.584,80.195,SPEAKER_01
80.450,84.542,SPEAKER_00
85.560,86.664,SPEAKER_01
87.547,88.345,SPEAKER_01
89.007,91.486,SPEAKER_01
92.012,94.830,SPEAKER_01
95.713,97.003,SPEAKER_01
97.003,97.309,SPEAKER_00
97.190,98.701,SPEAKER_01
99.346,99.958,SPEAKER_01
99.958,102.538,SPEAKER_00
103.132,104.202,SPEAKER_01
104.457,105.662,SPEAKER_00
104.643,105.102,SPEAKER_01
105.832,107.292,SPEAKER_00
108.260,108.888,SPEAKER_01
109.058,109.448,SPEAKER_00
109.601,109.720,SPEAKER_00
109.720,111.061,SPEAKER_01
111.061,117.598,SPEAKER_00
117.971,118.837,SPEAKER_01
119.703,120.772,SPEAKER_01
120.772,122.267,SPEAKER_00
122.708,125.204,SPEAKER_00
125.815,127.920,SPEAKER_00
129.024,130.569,SPEAKER_01
131.723,134.677,SPEAKER_00
135.051,140.518,SPEAKER_00
141.214,143.608,SPEAKER_01
143.472,143.862,SPEAKER_00
143.744,144.626,SPEAKER_01
144.881,148.158,SPEAKER_00
149.992,152.538,SPEAKER_01
152.623,155.000,SPEAKER_00
155.238,155.492,SPEAKER_00
155.594,156.341,SPEAKER_01
156.341,159.177,SPEAKER_00
159.380,159.890,SPEAKER_01
159.788,162.436,SPEAKER_00
162.640,163.862,SPEAKER_00
165.611,166.460,SPEAKER_01
167.326,169.822,SPEAKER_01
169.109,169.261,SPEAKER_00
170.823,174.576,SPEAKER_01
174.813,176.902,SPEAKER_00
177.003,178.362,SPEAKER_00
179.482,181.129,SPEAKER_01
182.453,185.017,SPEAKER_01
185.255,185.832,SPEAKER_00
186.392,191.214,SPEAKER_01
191.503,192.148,SPEAKER_01
191.553,191.944,SPEAKER_00
192.148,196.036,SPEAKER_00
197.071,197.733,SPEAKER_01
197.852,198.073,SPEAKER_00
198.277,198.565,SPEAKER_01
198.565,199.228,SPEAKER_00
199.958,200.229,SPEAKER_00
200.076,201.350,SPEAKER_01
202.199,207.139,SPEAKER_00
208.124,208.514,SPEAKER_00
208.616,208.650,SPEAKER_00
208.735,209.465,SPEAKER_01
209.652,212.725,SPEAKER_00
214.525,215.849,SPEAKER_01
216.528,216.952,SPEAKER_00
218.005,218.650,SPEAKER_00
219.007,224.372,SPEAKER_00
225.730,226.868,SPEAKER_01
229.244,230.637,SPEAKER_01
231.774,234.576,SPEAKER_01
235.068,236.426,SPEAKER_00
236.919,239.278,SPEAKER_00
240.450,241.282,SPEAKER_01
241.757,244.270,SPEAKER_01
244.610,245.204,SPEAKER_00
245.730,246.868,SPEAKER_01
246.868,247.275,SPEAKER_00
246.885,246.935,SPEAKER_01
247.173,251.503,SPEAKER_01
251.503,252.487,SPEAKER_00
253.574,256.681,SPEAKER_00
258.311,259.584,SPEAKER_01
260.297,260.739,SPEAKER_00
261.248,262.470,SPEAKER_00
262.623,264.355,SPEAKER_00
264.508,267.020,SPEAKER_00
267.360,267.835,SPEAKER_01
268.497,269.261,SPEAKER_00
270.348,270.993,SPEAKER_01
272.046,272.436,SPEAKER_00
273.234,273.947,SPEAKER_01
275.526,277.699,SPEAKER_00
277.886,278.396,SPEAKER_01
278.396,278.667,SPEAKER_00
278.735,278.939,SPEAKER_00
279.007,279.194,SPEAKER_00
279.941,284.898,SPEAKER_00
286.121,286.851,SPEAKER_01
287.496,292.708,SPEAKER_00
292.895,293.387,SPEAKER_00
293.795,294.389,SPEAKER_00
294.898,298.548,SPEAKER_00
299.516,301.078,SPEAKER_00
301.927,307.003,SPEAKER_00
302.385,303.166,SPEAKER_01
307.122,308.430,SPEAKER_00
307.479,308.158,SPEAKER_01
310.025,312.555,SPEAKER_01
312.759,313.998,SPEAKER_00
314.847,315.611,SPEAKER_00
316.494,317.733,SPEAKER_00
318.531,322.827,SPEAKER_00
323.031,328.447,SPEAKER_00
328.871,340.076,SPEAKER_00
334.830,335.153,SPEAKER_01
340.671,345.357,SPEAKER_00
346.290,347.903,SPEAKER_00
348.447,348.956,SPEAKER_00
349.754,353.336,SPEAKER_00
353.608,354.406,SPEAKER_00
354.677,355.221,SPEAKER_00
355.458,356.817,SPEAKER_00
357.190,358.701,SPEAKER_00
358.990,359.194,SPEAKER_00
359.143,359.261,SPEAKER_01
359.482,359.924,SPEAKER_01
360.161,360.637,SPEAKER_00
361.180,363.370,SPEAKER_01
363.557,364.202,SPEAKER_01
364.372,366.070,SPEAKER_01
366.358,375.798,SPEAKER_00
376.273,378.124,SPEAKER_00
378.633,384.134,SPEAKER_00
384.898,392.199,SPEAKER_00
393.234,397.581,SPEAKER_00
397.716,404.694,SPEAKER_00
405.407,405.458,SPEAKER_01
405.458,405.934,SPEAKER_00
405.492,408.956,SPEAKER_01
409.109,418.005,SPEAKER_00
417.037,417.988,SPEAKER_01
418.005,418.837,SPEAKER_01
419.363,421.299,SPEAKER_01
422.114,425.102,SPEAKER_01
425.102,425.221,SPEAKER_00
425.221,427.020,SPEAKER_01
427.105,450.331,SPEAKER_00
450.518,453.930,SPEAKER_00
454.083,454.389,SPEAKER_00
454.389,455.170,SPEAKER_01
455.170,457.937,SPEAKER_00
458.277,459.618,SPEAKER_00
459.958,467.903,SPEAKER_00
468.226,471.537,SPEAKER_00
472.097,472.470,SPEAKER_00
472.317,472.742,SPEAKER_01
472.742,472.776,SPEAKER_00
473.166,476.222,SPEAKER_00
476.494,481.299,SPEAKER_00
481.587,483.014,SPEAKER_00
483.319,487.190,SPEAKER_00
487.207,487.241,SPEAKER_00
487.258,491.231,SPEAKER_00
492.691,492.946,SPEAKER_01
493.353,493.879,SPEAKER_00
494.270,499.244,SPEAKER_00
499.890,502.691,SPEAKER_00
503.014,510.789,SPEAKER_00
511.384,511.961,SPEAKER_00
514.202,515.034,SPEAKER_01
515.407,517.530,SPEAKER_00
519.244,519.261,SPEAKER_00
519.261,520.025,SPEAKER_01
520.416,520.857,SPEAKER_00
521.706,533.081,SPEAKER_00
534.440,534.864,SPEAKER_01
535.255,535.781,SPEAKER_00
536.613,539.126,SPEAKER_00
539.516,542.267,SPEAKER_00
542.725,551.876,SPEAKER_00
552.878,553.200,SPEAKER_00
553.081,553.523,SPEAKER_01
553.659,554.083,SPEAKER_00
554.542,555.136,SPEAKER_01
555.289,556.222,SPEAKER_00
556.409,558.107,SPEAKER_00
558.107,558.447,SPEAKER_01
558.447,559.516,SPEAKER_00
