start,end,speaker
1.757,2.199,SPEAKER_00
2.725,3.761,SPEAKER_01
3.930,4.745,SPEAKER_00
4.389,4.474,SPEAKER_01
4.847,6.341,SPEAKER_01
6.613,10.365,SPEAKER_00
10.365,10.501,SPEAKER_01
11.384,11.469,SPEAKER_01
11.927,11.944,SPEAKER_01
11.944,12.861,SPEAKER_00
11.961,13.540,SPEAKER_01
13.268,15.407,SPEAKER_00
15.883,18.718,SPEAKER_01
18.956,19.533,SPEAKER_00
19.601,24.168,SPEAKER_01
24.338,26.562,SPEAKER_01
26.562,26.783,SPEAKER_00
26.783,27.054,SPEAKER_01
27.054,31.095,SPEAKER_00
31.553,33.065,SPEAKER_01
34.185,37.632,SPEAKER_01
37.818,38.005,SPEAKER_01
38.005,38.277,SPEAKER_00
38.277,38.413,SPEAKER_01
38.413,38.497,SPEAKER_00
38.497,38.514,SPEAKER_01
38.514,38.565,SPEAKER_00
38.565,38.582,SPEAKER_01
38.582,40.008,SPEAKER_00
40.552,41.112,SPEAKER_00
41.791,42.165,SPEAKER_00
42.368,44.372,SPEAKER_00
45.187,46.375,SPEAKER_00
47.394,48.990,SPEAKER_00
50.552,54.491,SPEAKER_01
55.102,56.545,SPEAKER_01
57.020,62.216,SPEAKER_01
63.319,70.603,SPEAKER_01
70.705,71.401,SPEAKER_01
72.097,78.362,SPEAKER_01
79.805,82.046,SPEAKER_01
83.302,83.710,SPEAKER_01
84.847,87.003,SPEAKER_01
87.258,88.345,SPEAKER_01
88.939,89.312,SPEAKER_00
89.924,92.674,SPEAKER_00
93.336,94.728,SPEAKER_00
95.917,99.228,SPEAKER_01
99.584,111.282,SPEAKER_01
106.222,106.409,SPEAKER_00
111.859,121.995,SPEAKER_01
121.995,122.012,SPEAKER_00
122.012,122.216,SPEAKER_01
122.216,122.284,SPEAKER_00
123.149,125.340,SPEAKER_00
126.188,137.683,SPEAKER_01
138.243,139.703,SPEAKER_01
140.976,143.217,SPEAKER_01
144.711,146.868,SPEAKER_01
148.311,149.024,SPEAKER_00
149.635,152.080,SPEAKER_00
153.115,155.204,SPEAKER_00
156.205,156.239,SPEAKER_01
156.239,160.756,SPEAKER_00
162.317,171.452,SPEAKER_01
172.487,177.377,SPEAKER_01
177.547,178.107,SPEAKER_01
178.107,178.192,SPEAKER_00
178.192,178.243,SPEAKER_01
178.243,179.873,SPEAKER_00
181.570,187.699,SPEAKER_01
188.073,193.031,SPEAKER_01
193.166,193.540,SPEAKER_01
194.287,198.633,SPEAKER_01
198.905,200.552,SPEAKER_01
201.621,202.165,SPEAKER_00
202.165,202.267,SPEAKER_01
202.267,204.728,SPEAKER_00
205.900,208.837,SPEAKER_01
209.261,209.703,SPEAKER_01
210.331,214.677,SPEAKER_01
215.458,217.937,SPEAKER_00
219.397,221.689,SPEAKER_01
222.776,227.224,SPEAKER_00
227.699,228.956,SPEAKER_00
229.873,230.467,SPEAKER_01
230.739,233.065,SPEAKER_01
233.761,243.829,SPEAKER_01
245.017,248.209,SPEAKER_01
248.888,261.418,SPEAKER_01
261.503,261.791,SPEAKER_00
262.402,265.968,SPEAKER_00
266.596,270.297,SPEAKER_01
271.299,272.997,SPEAKER_01
273.234,274.847,SPEAKER_01
275.577,279.261,SPEAKER_00
276.596,277.360,SPEAKER_01
279.992,281.316,SPEAKER_00
281.655,282.946,SPEAKER_00
283.540,283.557,SPEAKER_00
283.557,285.000,SPEAKER_01
285.798,290.654,SPEAKER_01
291.010,292.759,SPEAKER_01
294.694,299.805,SPEAKER_01
300.127,302.929,SPEAKER_00
303.862,308.820,SPEAKER_01
309.092,317.954,SPEAKER_01
318.463,320.093,SPEAKER_00
322.097,322.165,SPEAKER_01
322.165,322.233,SPEAKER_00
322.233,322.301,SPEAKER_01
322.301,322.657,SPEAKER_00
322.657,322.997,SPEAKER_01
322.997,323.183,SPEAKER_00
324.236,333.268,SPEAKER_01
333.523,338.769,SPEAKER_01
338.769,346.562,SPEAKER_00
340.127,340.263,SPEAKER_01
347.513,347.530,SPEAKER_01
347.530,348.362,SPEAKER_00
348.362,348.447,SPEAKER_01
348.990,356.409,SPEAKER_01
355.832,356.222,SPEAKER_00
356.647,358.548,SPEAKER_01
359.346,364.660,SPEAKER_01
359.499,359.805,SPEAKER_00
364.660,364.830,SPEAKER_00
364.830,368.905,SPEAKER_01
368.939,369.007,SPEAKER_01
369.007,369.024,SPEAKER_00
369.024,369.092,SPEAKER_01
369.092,369.992,SPEAKER_00
369.160,370.942,SPEAKER_01
370.008,370.025,SPEAKER_00
371.825,376.324,SPEAKER_00
376.579,380.891,SPEAKER_00
381.401,382.521,SPEAKER_00
382.623,385.594,SPEAKER_00
386.205,389.907,SPEAKER_00
391.299,392.063,SPEAKER_01
392.284,398.701,SPEAKER_01
397.224,397.564,SPEAKER_00
400.076,405.985,SPEAKER_01
405.985,409.007,SPEAKER_00
409.007,409.041,SPEAKER_01
409.041,409.092,SPEAKER_00
409.092,410.518,SPEAKER_01
409.126,409.601,SPEAKER_00
410.093,418.005,SPEAKER_00
418.888,420.993,SPEAKER_00
420.993,422.317,SPEAKER_01
422.844,423.710,SPEAKER_01
423.930,432.980,SPEAKER_01
433.506,435.900,SPEAKER_00
437.326,438.582,SPEAKER_01
444.881,446.681,SPEAKER_00
449.975,455.798,SPEAKER_00
456.494,461.537,SPEAKER_00
462.046,478.905,SPEAKER_00
480.212,482.165,SPEAKER_00
484.304,488.786,SPEAKER_00
490.840,491.333,SPEAKER_00
491.808,493.846,SPEAKER_00
494.593,498.701,SPEAKER_00
499.550,499.924,SPEAKER_01
500.467,500.552,SPEAKER_01
500.552,500.569,SPEAKER_00
500.569,500.976,SPEAKER_01
501.282,501.995,SPEAKER_00
501.503,501.537,SPEAKER_01
501.995,502.334,SPEAKER_01
502.334,502.453,SPEAKER_00
502.453,502.572,SPEAKER_01
502.572,502.589,SPEAKER_00
502.946,504.559,SPEAKER_01
504.559,504.610,SPEAKER_00
505.306,511.842,SPEAKER_01
507.513,507.869,SPEAKER_00
511.995,519.924,SPEAKER_01
519.924,522.606,SPEAKER_00
523.014,531.621,SPEAKER_00
532.521,539.686,SPEAKER_01
539.720,541.180,SPEAKER_01
541.316,541.587,SPEAKER_00
542.046,543.591,SPEAKER_00
544.066,545.900,SPEAKER_01
546.477,553.998,SPEAKER_01
553.998,554.559,SPEAKER_00
554.270,554.525,SPEAKER_01
554.559,555.000,SPEAKER_01
555.000,556.188,SPEAKER_00
556.375,562.929,SPEAKER_00
563.387,566.002,SPEAKER_00
566.171,566.800,SPEAKER_00
567.122,571.180,SPEAKER_00
572.301,572.368,SPEAKER_01
572.368,572.419,SPEAKER_00
572.419,572.572,SPEAKER_01
572.572,572.861,SPEAKER_00
573.183,574.015,SPEAKER_00
573.336,573.829,SPEAKER_01
574.457,576.494,SPEAKER_01
576.868,576.935,SPEAKER_01
576.902,577.479,SPEAKER_00
576.986,577.360,SPEAKER_01
577.479,577.818,SPEAKER_01
578.005,580.993,SPEAKER_01
579.228,579.686,SPEAKER_00
579.822,580.348,SPEAKER_00
580.993,581.129,SPEAKER_00
