start,end,speaker
4.406,7.377,SPEAKER_00
8.803,9.533,SPEAKER_01
10.161,12.504,SPEAKER_01
14.779,15.000,SPEAKER_00
15.424,19.601,SPEAKER_00
20.093,20.229,SPEAKER_00
21.503,24.083,SPEAKER_00
26.528,31.978,SPEAKER_01
32.895,33.183,SPEAKER_00
33.998,34.762,SPEAKER_00
35.985,36.409,SPEAKER_01
36.902,38.311,SPEAKER_01
39.941,47.037,SPEAKER_00
47.275,52.436,SPEAKER_00
52.691,53.913,SPEAKER_00
53.913,54.066,SPEAKER_01
54.066,54.117,SPEAKER_00
55.679,61.672,SPEAKER_01
61.978,65.526,SPEAKER_01
65.526,66.986,SPEAKER_00
67.071,72.657,SPEAKER_00
74.015,75.645,SPEAKER_00
76.205,86.596,SPEAKER_01
87.547,91.231,SPEAKER_00
92.131,94.117,SPEAKER_00
96.935,102.572,SPEAKER_01
104.440,104.779,SPEAKER_00
104.864,106.868,SPEAKER_00
107.037,110.399,SPEAKER_00
110.722,113.812,SPEAKER_00
114.202,120.246,SPEAKER_00
121.435,124.049,SPEAKER_00
125.170,125.594,SPEAKER_00
126.104,131.723,SPEAKER_00
133.795,137.649,SPEAKER_01
138.277,138.820,SPEAKER_01
138.820,138.905,SPEAKER_00
138.905,144.457,SPEAKER_01
138.922,139.822,SPEAKER_00
146.104,154.915,SPEAKER_00
154.457,160.586,SPEAKER_01
160.586,166.800,SPEAKER_00
167.649,167.886,SPEAKER_01
170.110,171.757,SPEAKER_01
172.402,175.170,SPEAKER_00
183.048,188.090,SPEAKER_01
190.025,192.419,SPEAKER_00
193.879,199.380,SPEAKER_01
200.399,201.944,SPEAKER_00
201.961,201.978,SPEAKER_00
202.301,203.048,SPEAKER_00
203.879,205.289,SPEAKER_00
206.528,206.698,SPEAKER_00
208.124,208.854,SPEAKER_00
209.160,210.806,SPEAKER_00
210.942,211.995,SPEAKER_00
212.419,216.375,SPEAKER_00
216.375,217.411,SPEAKER_01
218.362,228.328,SPEAKER_01
229.414,233.557,SPEAKER_01
234.932,236.647,SPEAKER_00
238.582,240.823,SPEAKER_00
241.163,241.910,SPEAKER_00
241.995,243.778,SPEAKER_00
244.338,247.801,SPEAKER_00
249.890,252.334,SPEAKER_00
253.302,254.304,SPEAKER_00
254.779,257.020,SPEAKER_00
257.054,258.005,SPEAKER_00
258.430,259.788,SPEAKER_00
259.584,261.367,SPEAKER_01
261.604,264.762,SPEAKER_01
264.491,268.005,SPEAKER_00
268.633,269.720,SPEAKER_00
273.862,274.508,SPEAKER_01
275.204,279.703,SPEAKER_01
275.560,277.309,SPEAKER_00
277.513,277.598,SPEAKER_00
280.806,282.759,SPEAKER_01
286.749,287.852,SPEAKER_00
287.869,288.005,SPEAKER_00
289.278,289.312,SPEAKER_00
290.416,292.012,SPEAKER_00
292.284,292.301,SPEAKER_00
292.301,292.436,SPEAKER_01
292.436,292.640,SPEAKER_00
293.659,294.762,SPEAKER_01
296.087,296.511,SPEAKER_00
296.749,297.071,SPEAKER_00
298.124,299.686,SPEAKER_01
300.076,301.044,SPEAKER_01
300.161,314.542,SPEAKER_00
318.447,321.146,SPEAKER_01
321.842,323.608,SPEAKER_00
324.338,324.610,SPEAKER_00
331.740,334.304,SPEAKER_01
335.798,341.316,SPEAKER_00
347.054,352.250,SPEAKER_01
350.161,350.484,SPEAKER_00
352.759,352.963,SPEAKER_00
353.778,355.357,SPEAKER_00
358.430,360.637,SPEAKER_01
360.993,362.572,SPEAKER_01
364.134,371.672,SPEAKER_01
382.453,391.129,SPEAKER_01
393.336,394.389,SPEAKER_00
396.817,397.716,SPEAKER_01
397.954,401.180,SPEAKER_01
402.216,403.829,SPEAKER_01
403.302,403.557,SPEAKER_00
405.424,411.893,SPEAKER_00
413.014,413.896,SPEAKER_00
413.896,413.998,SPEAKER_01
413.998,414.626,SPEAKER_00
414.813,415.781,SPEAKER_00
415.900,419.261,SPEAKER_01
416.070,416.358,SPEAKER_00
419.431,425.832,SPEAKER_01
425.017,426.002,SPEAKER_00
426.002,429.907,SPEAKER_01
426.104,426.885,SPEAKER_00
431.435,438.922,SPEAKER_00
438.922,443.149,SPEAKER_01
438.939,439.177,SPEAKER_00
443.455,449.228,SPEAKER_01
449.720,456.070,SPEAKER_01
451.553,451.587,SPEAKER_00
453.098,453.659,SPEAKER_00
453.998,454.236,SPEAKER_00
454.338,454.728,SPEAKER_00
456.749,462.657,SPEAKER_00
457.275,457.750,SPEAKER_01
463.048,464.270,SPEAKER_00
465.289,465.492,SPEAKER_00
469.720,472.046,SPEAKER_01
477.496,477.598,SPEAKER_01
478.226,486.613,SPEAKER_01
486.851,487.309,SPEAKER_00
488.463,489.244,SPEAKER_00
490.840,492.131,SPEAKER_01
493.132,496.019,SPEAKER_01
496.664,498.514,SPEAKER_00
498.837,501.757,SPEAKER_01
503.421,503.761,SPEAKER_00
506.749,510.042,SPEAKER_01
512.555,517.886,SPEAKER_00
514.559,515.034,SPEAKER_01
518.497,518.956,SPEAKER_01
518.956,519.992,SPEAKER_00
519.992,522.402,SPEAKER_01
523.998,524.270,SPEAKER_00
525.594,529.092,SPEAKER_01
529.601,529.703,SPEAKER_01
529.703,530.942,SPEAKER_00
531.927,537.649,SPEAKER_01
538.871,540.212,SPEAKER_00
541.231,542.012,SPEAKER_00
542.997,544.491,SPEAKER_00
544.983,547.309,SPEAKER_00
548.413,548.514,SPEAKER_00
556.834,560.382,SPEAKER_01
557.394,557.598,SPEAKER_00
557.733,557.767,SPEAKER_00
562.284,564.440,SPEAKER_01
563.421,563.727,SPEAKER_00
564.355,571.469,SPEAKER_00
564.474,564.593,SPEAKER_01
564.643,565.153,SPEAKER_01
573.081,574.372,SPEAKER_00
574.389,578.005,SPEAKER_00
578.973,580.178,SPEAKER_00
581.825,581.893,SPEAKER_00
581.978,582.708,SPEAKER_00
585.951,586.426,SPEAKER_01
586.104,586.273,SPEAKER_00
586.426,586.460,SPEAKER_00
586.630,587.666,SPEAKER_00
587.716,588.430,SPEAKER_00
587.801,592.589,SPEAKER_01
594.610,595.102,SPEAKER_00
595.730,596.205,SPEAKER_00
596.307,606.986,SPEAKER_01
602.504,602.997,SPEAKER_00
607.852,610.959,SPEAKER_00
610.959,611.367,SPEAKER_01
611.367,611.401,SPEAKER_00
612.504,613.642,SPEAKER_00
614.694,620.806,SPEAKER_01
620.705,621.112,SPEAKER_00
622.368,625.713,SPEAKER_00
627.598,644.508,SPEAKER_01
644.525,670.433,SPEAKER_01
647.003,647.513,SPEAKER_00
668.497,669.261,SPEAKER_00
671.078,672.351,SPEAKER_01
672.555,673.438,SPEAKER_00
674.508,677.088,SPEAKER_00
675.866,676.154,SPEAKER_01
677.241,682.997,SPEAKER_01
683.166,686.273,SPEAKER_01
687.869,688.175,SPEAKER_00
689.907,690.331,SPEAKER_01
690.688,707.224,SPEAKER_01
706.749,708.497,SPEAKER_00
708.684,708.752,SPEAKER_00
708.752,717.530,SPEAKER_01
712.827,713.693,SPEAKER_00
713.998,714.779,SPEAKER_00
714.796,715.340,SPEAKER_00
717.598,730.365,SPEAKER_01
723.846,726.070,SPEAKER_00
730.484,734.338,SPEAKER_00
731.248,731.774,SPEAKER_01
734.559,735.306,SPEAKER_01
736.138,737.241,SPEAKER_01
736.239,738.311,SPEAKER_00
739.448,739.856,SPEAKER_01
739.788,740.535,SPEAKER_00
739.941,740.229,SPEAKER_01
740.535,742.250,SPEAKER_01
