start,end,speaker
0.008,0.076,SPEAKER_01
1.384,1.944,SPEAKER_01
2.097,10.008,SPEAKER_01
3.065,3.506,SPEAKER_00
4.185,5.526,SPEAKER_00
8.990,9.448,SPEAKER_00
10.178,14.626,SPEAKER_01
15.357,24.236,SPEAKER_00
22.963,23.251,SPEAKER_01
26.477,26.528,SPEAKER_01
26.528,26.647,SPEAKER_00
26.647,26.698,SPEAKER_01
26.698,27.003,SPEAKER_00
27.003,27.360,SPEAKER_01
27.360,27.411,SPEAKER_00
27.411,27.445,SPEAKER_01
27.445,27.971,SPEAKER_00
29.703,29.720,SPEAKER_00
29.720,30.823,SPEAKER_01
31.706,35.187,SPEAKER_01
36.375,38.854,SPEAKER_00
40.246,46.222,SPEAKER_01
46.324,47.649,SPEAKER_00
48.463,48.701,SPEAKER_01
48.701,50.399,SPEAKER_00
51.231,51.265,SPEAKER_00
51.265,51.893,SPEAKER_01
51.282,68.158,SPEAKER_00
68.582,79.007,SPEAKER_00
70.789,71.129,SPEAKER_01
79.211,81.791,SPEAKER_00
83.998,87.530,SPEAKER_01
88.158,89.720,SPEAKER_00
89.720,89.805,SPEAKER_01
89.992,92.793,SPEAKER_01
92.929,92.997,SPEAKER_01
92.997,93.302,SPEAKER_00
93.302,93.659,SPEAKER_01
95.883,96.358,SPEAKER_01
98.956,118.005,SPEAKER_01
102.216,102.538,SPEAKER_00
109.007,109.754,SPEAKER_00
110.722,110.772,SPEAKER_00
110.806,110.840,SPEAKER_00
110.857,111.146,SPEAKER_00
114.966,117.666,SPEAKER_00
118.005,132.012,SPEAKER_00
126.104,128.158,SPEAKER_01
132.368,134.032,SPEAKER_00
134.915,147.801,SPEAKER_00
138.922,138.939,SPEAKER_01
138.956,139.635,SPEAKER_01
148.497,149.261,SPEAKER_01
149.873,151.587,SPEAKER_01
152.080,155.560,SPEAKER_01
152.419,165.289,SPEAKER_00
157.869,158.956,SPEAKER_01
160.501,161.214,SPEAKER_01
164.219,164.321,SPEAKER_01
169.160,169.822,SPEAKER_00
169.856,170.348,SPEAKER_00
170.603,174.423,SPEAKER_00
178.701,180.246,SPEAKER_00
183.591,186.952,SPEAKER_00
188.107,200.144,SPEAKER_00
200.518,201.825,SPEAKER_01
201.859,201.961,SPEAKER_01
202.351,204.643,SPEAKER_01
204.643,204.762,SPEAKER_00
204.762,207.003,SPEAKER_01
207.003,208.005,SPEAKER_00
208.005,209.312,SPEAKER_01
208.090,208.769,SPEAKER_00
209.941,211.961,SPEAKER_00
212.521,213.065,SPEAKER_01
213.387,216.477,SPEAKER_01
217.139,218.345,SPEAKER_00
218.956,231.061,SPEAKER_01
226.036,226.290,SPEAKER_00
226.800,227.750,SPEAKER_00
231.587,238.005,SPEAKER_00
238.056,238.786,SPEAKER_00
239.363,239.873,SPEAKER_00
240.127,240.993,SPEAKER_01
242.063,244.372,SPEAKER_00
246.188,251.061,SPEAKER_01
251.723,255.560,SPEAKER_00
255.883,257.666,SPEAKER_00
258.480,258.497,SPEAKER_00
258.497,260.110,SPEAKER_01
258.582,258.718,SPEAKER_00
258.752,258.786,SPEAKER_00
258.803,258.854,SPEAKER_00
260.110,260.280,SPEAKER_00
260.637,268.294,SPEAKER_01
265.696,266.783,SPEAKER_00
268.294,268.311,SPEAKER_00
268.565,275.577,SPEAKER_00
275.577,277.190,SPEAKER_01
275.594,275.611,SPEAKER_00
277.852,277.886,SPEAKER_01
277.886,279.092,SPEAKER_00
279.584,280.993,SPEAKER_01
280.993,281.197,SPEAKER_00
283.166,285.323,SPEAKER_00
286.273,289.958,SPEAKER_00
291.520,291.757,SPEAKER_00
291.757,293.183,SPEAKER_01
293.183,293.217,SPEAKER_00
293.608,299.448,SPEAKER_00
300.229,300.263,SPEAKER_00
300.263,301.112,SPEAKER_01
301.112,303.217,SPEAKER_00
303.217,304.559,SPEAKER_01
304.610,304.949,SPEAKER_01
304.949,307.275,SPEAKER_00
307.122,308.124,SPEAKER_01
308.260,317.071,SPEAKER_01
309.058,310.195,SPEAKER_00
318.124,318.141,SPEAKER_01
318.141,318.175,SPEAKER_00
318.175,319.007,SPEAKER_01
319.007,321.333,SPEAKER_00
321.876,321.995,SPEAKER_00
326.375,327.428,SPEAKER_00
330.586,334.677,SPEAKER_00
338.039,354.762,SPEAKER_01
354.966,355.017,SPEAKER_01
355.017,356.256,SPEAKER_00
355.781,360.382,SPEAKER_01
357.954,358.277,SPEAKER_00
360.535,361.944,SPEAKER_00
361.944,372.334,SPEAKER_01
369.635,370.467,SPEAKER_00
372.759,375.492,SPEAKER_01
375.798,377.564,SPEAKER_01
378.124,381.486,SPEAKER_00
382.250,385.594,SPEAKER_00
385.594,392.708,SPEAKER_01
392.861,404.559,SPEAKER_00
406.986,408.871,SPEAKER_01
409.007,409.346,SPEAKER_01
410.331,428.973,SPEAKER_01
425.000,427.937,SPEAKER_00
429.041,436.919,SPEAKER_01
437.309,441.995,SPEAKER_01
441.995,442.589,SPEAKER_00
442.589,442.980,SPEAKER_01
443.149,443.251,SPEAKER_01
443.251,443.268,SPEAKER_00
443.421,443.981,SPEAKER_00
444.270,444.932,SPEAKER_00
445.526,446.681,SPEAKER_00
449.584,455.340,SPEAKER_01
452.691,453.048,SPEAKER_00
453.217,455.000,SPEAKER_00
455.340,455.764,SPEAKER_00
455.764,455.917,SPEAKER_01
455.917,456.053,SPEAKER_00
456.460,457.428,SPEAKER_00
