start,end,speaker
6.664,7.224,SPEAKER_00
7.869,8.803,SPEAKER_01
8.956,8.973,SPEAKER_01
8.973,14.202,SPEAKER_00
14.542,14.983,SPEAKER_01
14.983,16.868,SPEAKER_00
17.394,25.068,SPEAKER_01
27.632,28.039,SPEAKER_00
28.463,32.317,SPEAKER_00
32.708,32.895,SPEAKER_01
33.879,38.905,SPEAKER_00
39.092,39.788,SPEAKER_00
39.482,40.806,SPEAKER_01
40.806,40.857,SPEAKER_00
41.978,44.032,SPEAKER_00
44.643,51.740,SPEAKER_01
53.421,55.289,SPEAKER_00
55.679,56.171,SPEAKER_01
57.241,60.042,SPEAKER_00
60.637,60.942,SPEAKER_00
60.942,62.165,SPEAKER_01
62.946,64.440,SPEAKER_01
64.779,67.903,SPEAKER_00
68.990,72.334,SPEAKER_01
75.951,77.343,SPEAKER_01
77.564,82.997,SPEAKER_01
83.370,86.205,SPEAKER_00
86.681,87.632,SPEAKER_01
87.954,89.499,SPEAKER_00
90.059,90.772,SPEAKER_01
92.131,93.285,SPEAKER_00
93.574,93.642,SPEAKER_00
94.202,94.321,SPEAKER_01
94.389,94.983,SPEAKER_01
95.798,98.277,SPEAKER_00
98.990,100.195,SPEAKER_01
100.976,105.340,SPEAKER_00
105.934,108.667,SPEAKER_00
108.973,110.399,SPEAKER_01
109.873,111.469,SPEAKER_00
112.368,112.861,SPEAKER_01
113.183,115.815,SPEAKER_00
116.036,118.684,SPEAKER_01
118.752,123.014,SPEAKER_00
123.489,130.450,SPEAKER_01
126.171,127.020,SPEAKER_00
130.654,131.129,SPEAKER_01
132.793,136.613,SPEAKER_00
137.224,140.246,SPEAKER_01
140.501,145.374,SPEAKER_01
145.662,147.954,SPEAKER_00
148.463,148.888,SPEAKER_01
150.959,150.993,SPEAKER_01
150.993,154.049,SPEAKER_00
151.010,151.163,SPEAKER_01
153.676,153.693,SPEAKER_01
153.710,157.105,SPEAKER_01
157.377,159.312,SPEAKER_00
157.869,159.024,SPEAKER_01
159.652,161.486,SPEAKER_01
161.944,168.735,SPEAKER_01
169.533,169.805,SPEAKER_01
170.212,173.285,SPEAKER_00
172.385,172.742,SPEAKER_01
174.066,177.377,SPEAKER_01
180.348,181.638,SPEAKER_00
182.504,186.239,SPEAKER_01
187.801,189.397,SPEAKER_00
190.110,192.844,SPEAKER_01
192.929,195.509,SPEAKER_01
196.545,199.244,SPEAKER_00
199.380,201.723,SPEAKER_00
199.703,199.856,SPEAKER_01
202.640,203.557,SPEAKER_01
204.219,204.711,SPEAKER_01
205.883,206.817,SPEAKER_00
207.139,208.871,SPEAKER_01
209.007,209.499,SPEAKER_00
210.127,212.250,SPEAKER_00
212.453,214.015,SPEAKER_01
214.677,215.832,SPEAKER_01
216.545,217.139,SPEAKER_00
217.139,217.173,SPEAKER_01
217.173,217.207,SPEAKER_00
218.565,222.351,SPEAKER_00
220.161,220.823,SPEAKER_01
223.472,224.168,SPEAKER_01
224.593,227.733,SPEAKER_00
228.973,229.958,SPEAKER_01
229.992,230.008,SPEAKER_01
230.314,234.847,SPEAKER_00
234.898,238.345,SPEAKER_00
238.922,240.450,SPEAKER_00
241.740,241.825,SPEAKER_01
242.487,250.382,SPEAKER_00
250.433,250.484,SPEAKER_00
250.484,251.078,SPEAKER_01
251.146,254.355,SPEAKER_00
251.469,252.267,SPEAKER_01
258.430,260.705,SPEAKER_01
263.676,265.934,SPEAKER_00
265.815,269.075,SPEAKER_01
269.992,270.772,SPEAKER_01
271.231,271.740,SPEAKER_00
273.795,280.772,SPEAKER_00
275.594,276.579,SPEAKER_01
276.783,277.139,SPEAKER_01
281.282,281.570,SPEAKER_00
282.334,282.487,SPEAKER_00
285.509,286.952,SPEAKER_00
288.005,288.175,SPEAKER_00
288.175,288.616,SPEAKER_01
288.616,293.625,SPEAKER_00
293.998,294.457,SPEAKER_01
294.728,296.477,SPEAKER_00
297.190,298.905,SPEAKER_00
299.669,303.098,SPEAKER_00
303.098,303.455,SPEAKER_01
303.455,304.626,SPEAKER_00
303.693,303.846,SPEAKER_01
305.289,311.621,SPEAKER_01
309.075,309.941,SPEAKER_00
311.621,317.615,SPEAKER_00
313.608,314.049,SPEAKER_01
318.820,323.115,SPEAKER_00
323.930,324.728,SPEAKER_01
325.000,326.528,SPEAKER_00
327.139,327.564,SPEAKER_01
327.699,327.716,SPEAKER_01
331.010,331.842,SPEAKER_00
331.944,332.199,SPEAKER_00
332.233,333.472,SPEAKER_00
334.694,338.480,SPEAKER_00
338.650,345.170,SPEAKER_00
345.492,345.900,SPEAKER_01
345.866,351.078,SPEAKER_00
350.161,350.331,SPEAKER_01
351.197,351.231,SPEAKER_00
351.231,351.808,SPEAKER_01
351.333,351.350,SPEAKER_00
351.808,356.494,SPEAKER_00
356.664,358.073,SPEAKER_01
357.598,358.735,SPEAKER_00
359.533,359.975,SPEAKER_00
359.975,363.998,SPEAKER_01
364.151,364.711,SPEAKER_01
364.711,365.560,SPEAKER_00
366.036,368.667,SPEAKER_01
369.194,373.251,SPEAKER_00
369.601,370.212,SPEAKER_01
373.659,375.204,SPEAKER_01
375.204,375.577,SPEAKER_00
375.238,375.374,SPEAKER_01
376.019,377.360,SPEAKER_01
377.428,378.463,SPEAKER_00
378.701,379.533,SPEAKER_01
379.601,379.873,SPEAKER_00
