start,end,speaker
3.149,3.574,SPEAKER_01
5.594,6.019,SPEAKER_00
6.341,6.986,SPEAKER_01
8.396,13.523,SPEAKER_00
13.981,15.730,SPEAKER_01
15.475,15.526,SPEAKER_00
15.730,16.154,SPEAKER_00
16.154,16.171,SPEAKER_01
16.358,18.854,SPEAKER_01
20.416,22.317,SPEAKER_01
23.336,24.270,SPEAKER_00
25.085,27.716,SPEAKER_00
27.818,28.175,SPEAKER_00
29.261,30.620,SPEAKER_00
30.976,34.117,SPEAKER_01
35.730,36.630,SPEAKER_00
36.630,37.071,SPEAKER_01
36.986,38.413,SPEAKER_00
39.109,40.857,SPEAKER_01
41.587,43.523,SPEAKER_01
45.119,47.479,SPEAKER_00
47.547,48.447,SPEAKER_00
49.143,50.076,SPEAKER_00
50.348,53.659,SPEAKER_00
54.151,58.175,SPEAKER_00
58.548,60.789,SPEAKER_00
60.874,62.317,SPEAKER_00
62.589,63.998,SPEAKER_00
64.134,65.102,SPEAKER_00
66.969,70.008,SPEAKER_00
70.552,72.436,SPEAKER_00
73.964,76.783,SPEAKER_01
76.834,78.158,SPEAKER_01
79.482,80.484,SPEAKER_00
80.806,82.963,SPEAKER_01
85.696,89.194,SPEAKER_00
91.435,94.032,SPEAKER_01
96.562,99.856,SPEAKER_00
100.110,100.450,SPEAKER_01
101.520,103.183,SPEAKER_01
106.019,107.988,SPEAKER_00
109.092,113.913,SPEAKER_01
114.270,117.258,SPEAKER_01
118.124,122.827,SPEAKER_00
123.115,123.472,SPEAKER_01
124.270,125.526,SPEAKER_00
125.781,127.411,SPEAKER_00
127.598,128.175,SPEAKER_00
128.650,129.873,SPEAKER_00
130.263,132.165,SPEAKER_00
132.555,134.015,SPEAKER_00
134.355,134.983,SPEAKER_00
134.372,134.728,SPEAKER_01
135.153,136.426,SPEAKER_00
137.224,138.939,SPEAKER_01
139.295,141.706,SPEAKER_01
144.779,145.662,SPEAKER_00
147.003,148.158,SPEAKER_00
148.294,149.244,SPEAKER_00
149.329,149.601,SPEAKER_01
149.839,153.421,SPEAKER_01
155.153,156.647,SPEAKER_00
156.919,157.666,SPEAKER_00
158.328,161.350,SPEAKER_01
162.844,166.511,SPEAKER_00
167.954,171.638,SPEAKER_01
172.776,173.370,SPEAKER_00
174.440,183.285,SPEAKER_00
184.576,187.258,SPEAKER_01
189.448,190.178,SPEAKER_00
190.874,191.706,SPEAKER_00
192.131,192.504,SPEAKER_01
193.048,194.355,SPEAKER_01
194.626,196.205,SPEAKER_01
198.548,199.431,SPEAKER_00
199.975,202.861,SPEAKER_00
203.234,203.913,SPEAKER_00
204.542,208.701,SPEAKER_00
210.042,211.961,SPEAKER_00
212.691,214.491,SPEAKER_01
216.002,218.294,SPEAKER_00
219.041,220.161,SPEAKER_00
221.248,221.503,SPEAKER_01
221.503,221.638,SPEAKER_00
223.319,225.221,SPEAKER_01
226.935,227.496,SPEAKER_00
227.699,228.039,SPEAKER_01
229.533,232.097,SPEAKER_01
234.440,236.307,SPEAKER_00
239.601,240.110,SPEAKER_01
240.297,243.065,SPEAKER_01
245.713,246.664,SPEAKER_00
246.851,249.652,SPEAKER_01
252.216,253.065,SPEAKER_00
253.710,255.764,SPEAKER_00
255.985,256.545,SPEAKER_01
257.666,258.107,SPEAKER_01
258.718,261.486,SPEAKER_01
262.793,265.424,SPEAKER_01
267.020,268.005,SPEAKER_01
269.975,271.299,SPEAKER_01
271.706,273.149,SPEAKER_01
274.711,276.104,SPEAKER_00
276.732,277.105,SPEAKER_01
278.277,280.671,SPEAKER_01
281.893,284.389,SPEAKER_01
285.628,288.514,SPEAKER_01
290.297,291.503,SPEAKER_01
291.995,294.864,SPEAKER_01
297.581,298.226,SPEAKER_01
298.073,298.837,SPEAKER_00
298.497,299.177,SPEAKER_01
299.856,302.861,SPEAKER_01
303.234,305.085,SPEAKER_01
307.801,308.514,SPEAKER_00
308.294,310.739,SPEAKER_01
312.131,313.065,SPEAKER_00
313.115,316.868,SPEAKER_01
317.241,320.127,SPEAKER_01
320.501,322.997,SPEAKER_01
324.474,327.649,SPEAKER_00
327.139,327.462,SPEAKER_01
327.649,331.655,SPEAKER_01
332.980,335.323,SPEAKER_00
335.475,337.937,SPEAKER_01
339.244,339.397,SPEAKER_00
340.433,342.946,SPEAKER_01
345.323,345.951,SPEAKER_00
346.579,347.903,SPEAKER_00
349.295,353.676,SPEAKER_00
354.440,360.450,SPEAKER_01
361.876,362.301,SPEAKER_00
363.098,363.489,SPEAKER_00
363.812,367.292,SPEAKER_01
367.767,369.516,SPEAKER_01
369.737,371.859,SPEAKER_01
374.372,375.747,SPEAKER_00
376.324,377.241,SPEAKER_01
378.956,379.312,SPEAKER_00
379.839,380.144,SPEAKER_00
380.484,380.874,SPEAKER_01
381.112,385.051,SPEAKER_01
387.241,387.666,SPEAKER_00
387.852,388.158,SPEAKER_01
387.988,388.718,SPEAKER_00
389.771,390.518,SPEAKER_01
391.384,392.946,SPEAKER_00
392.980,392.997,SPEAKER_00
392.997,393.251,SPEAKER_01
