start,end,speaker
2.606,2.878,SPEAKER_00
3.693,4.151,SPEAKER_01
4.389,8.447,SPEAKER_00
9.075,10.127,SPEAKER_01
10.518,15.017,SPEAKER_00
16.053,18.990,SPEAKER_01
19.499,20.772,SPEAKER_00
22.165,28.005,SPEAKER_01
29.278,31.486,SPEAKER_00
30.280,30.535,SPEAKER_01
32.487,36.698,SPEAKER_01
37.343,42.810,SPEAKER_00
43.625,44.253,SPEAKER_01
44.694,49.703,SPEAKER_00
50.705,54.677,SPEAKER_01
55.407,56.188,SPEAKER_01
56.919,58.141,SPEAKER_01
58.531,60.246,SPEAKER_01
60.620,64.270,SPEAKER_00
64.915,74.032,SPEAKER_01
67.428,67.699,SPEAKER_00
71.995,72.317,SPEAKER_00
73.964,74.134,SPEAKER_00
74.372,76.851,SPEAKER_00
78.175,85.458,SPEAKER_01
86.002,87.071,SPEAKER_01
87.564,90.603,SPEAKER_01
90.144,91.333,SPEAKER_00
92.233,95.917,SPEAKER_00
97.105,100.942,SPEAKER_01
101.044,102.301,SPEAKER_01
102.317,104.032,SPEAKER_00
105.102,105.866,SPEAKER_01
106.019,106.494,SPEAKER_00
106.749,108.497,SPEAKER_00
110.042,113.217,SPEAKER_01
113.353,116.392,SPEAKER_00
117.360,117.699,SPEAKER_01
118.175,118.226,SPEAKER_01
118.226,118.718,SPEAKER_00
119.414,120.280,SPEAKER_00
121.146,123.336,SPEAKER_00
124.813,130.772,SPEAKER_01
130.891,134.593,SPEAKER_01
134.864,141.621,SPEAKER_00
141.825,143.048,SPEAKER_01
143.183,143.200,SPEAKER_01
143.200,143.727,SPEAKER_00
144.542,145.917,SPEAKER_00
146.426,146.715,SPEAKER_01
146.952,147.207,SPEAKER_00
147.666,148.124,SPEAKER_00
148.413,149.143,SPEAKER_00
149.601,150.399,SPEAKER_00
151.044,158.260,SPEAKER_00
158.294,161.214,SPEAKER_00
161.825,171.910,SPEAKER_01
167.835,168.073,SPEAKER_00
172.165,173.557,SPEAKER_00
173.608,176.036,SPEAKER_01
175.951,176.375,SPEAKER_00
176.834,177.156,SPEAKER_00
177.224,180.110,SPEAKER_00
181.282,185.170,SPEAKER_01
185.424,185.900,SPEAKER_00
185.900,186.511,SPEAKER_01
188.939,191.265,SPEAKER_00
192.589,193.132,SPEAKER_01
193.285,195.645,SPEAKER_00
194.134,194.253,SPEAKER_01
196.341,200.042,SPEAKER_01
200.042,204.151,SPEAKER_00
204.236,206.562,SPEAKER_00
206.834,209.295,SPEAKER_00
210.518,212.708,SPEAKER_01
212.861,215.662,SPEAKER_00
216.222,219.329,SPEAKER_01
219.465,221.621,SPEAKER_00
219.737,220.365,SPEAKER_01
222.165,222.606,SPEAKER_00
224.168,224.474,SPEAKER_00
225.594,227.683,SPEAKER_00
228.158,229.873,SPEAKER_00
231.214,233.998,SPEAKER_00
234.728,235.051,SPEAKER_01
235.187,235.543,SPEAKER_00
237.003,237.852,SPEAKER_01
238.735,241.587,SPEAKER_00
242.012,247.003,SPEAKER_00
247.241,252.436,SPEAKER_00
253.370,255.951,SPEAKER_01
256.273,258.396,SPEAKER_00
258.582,260.518,SPEAKER_00
260.908,269.109,SPEAKER_00
270.144,272.470,SPEAKER_00
273.098,278.565,SPEAKER_00
279.007,285.458,SPEAKER_00
283.778,283.829,SPEAKER_01
285.526,291.825,SPEAKER_00
292.793,295.628,SPEAKER_00
296.121,296.783,SPEAKER_00
296.969,302.776,SPEAKER_00
303.404,309.007,SPEAKER_00
309.346,311.469,SPEAKER_00
311.757,313.795,SPEAKER_00
314.542,315.560,SPEAKER_01
315.628,316.138,SPEAKER_00
316.324,317.615,SPEAKER_00
318.430,322.267,SPEAKER_01
322.351,333.268,SPEAKER_00
333.404,335.085,SPEAKER_00
335.407,337.513,SPEAKER_01
337.309,339.397,SPEAKER_00
339.958,340.467,SPEAKER_01
340.008,340.076,SPEAKER_00
340.925,341.723,SPEAKER_00
342.182,342.878,SPEAKER_01
342.878,343.642,SPEAKER_00
