start,end,speaker
0.008,0.042,SPEAKER_00
2.385,3.455,SPEAKER_00
3.981,4.932,SPEAKER_00
5.475,5.594,SPEAKER_00
6.239,8.650,SPEAKER_00
9.007,10.297,SPEAKER_00
10.603,14.643,SPEAKER_00
15.374,24.049,SPEAKER_01
24.966,26.121,SPEAKER_00
26.409,28.311,SPEAKER_00
29.720,30.195,SPEAKER_00
31.723,36.494,SPEAKER_00
36.494,36.528,SPEAKER_01
36.528,36.579,SPEAKER_00
36.579,38.803,SPEAKER_01
37.683,37.886,SPEAKER_00
40.246,46.138,SPEAKER_00
46.138,46.273,SPEAKER_01
46.273,46.341,SPEAKER_00
46.341,47.581,SPEAKER_01
48.701,50.535,SPEAKER_01
50.993,51.010,SPEAKER_01
51.129,68.022,SPEAKER_01
68.701,78.939,SPEAKER_01
79.278,81.503,SPEAKER_01
83.964,87.122,SPEAKER_00
88.277,89.669,SPEAKER_01
90.382,92.487,SPEAKER_00
92.980,93.387,SPEAKER_00
93.387,93.404,SPEAKER_01
93.404,93.421,SPEAKER_00
95.883,96.375,SPEAKER_00
98.888,101.638,SPEAKER_00
101.995,120.620,SPEAKER_00
121.265,133.540,SPEAKER_01
134.610,138.005,SPEAKER_00
138.005,148.107,SPEAKER_01
148.548,148.752,SPEAKER_01
149.856,151.655,SPEAKER_00
152.250,157.615,SPEAKER_01
155.204,155.289,SPEAKER_00
155.492,155.611,SPEAKER_00
157.784,157.886,SPEAKER_01
157.886,157.920,SPEAKER_00
157.920,157.954,SPEAKER_01
157.954,158.497,SPEAKER_00
158.497,159.686,SPEAKER_01
159.992,160.008,SPEAKER_01
160.450,165.374,SPEAKER_01
165.985,170.467,SPEAKER_00
170.586,170.620,SPEAKER_00
170.620,174.491,SPEAKER_01
175.034,176.121,SPEAKER_01
176.732,180.008,SPEAKER_01
180.008,180.263,SPEAKER_00
180.263,180.535,SPEAKER_01
183.472,186.002,SPEAKER_00
186.002,186.477,SPEAKER_01
186.477,187.003,SPEAKER_00
187.003,187.581,SPEAKER_01
188.090,198.209,SPEAKER_01
198.277,199.007,SPEAKER_01
199.686,199.992,SPEAKER_01
200.569,200.603,SPEAKER_01
200.603,201.944,SPEAKER_00
202.368,204.049,SPEAKER_00
204.338,205.645,SPEAKER_00
205.730,209.482,SPEAKER_00
209.941,211.995,SPEAKER_01
212.623,212.827,SPEAKER_00
213.761,214.219,SPEAKER_00
214.491,216.409,SPEAKER_00
217.173,218.328,SPEAKER_01
218.922,226.104,SPEAKER_00
226.104,226.138,SPEAKER_01
226.138,226.290,SPEAKER_00
226.290,226.324,SPEAKER_01
226.324,226.341,SPEAKER_00
226.766,230.891,SPEAKER_00
226.868,227.139,SPEAKER_01
231.621,237.886,SPEAKER_01
238.141,239.856,SPEAKER_01
239.856,240.671,SPEAKER_00
240.671,241.587,SPEAKER_01
241.978,244.508,SPEAKER_01
246.138,246.783,SPEAKER_01
246.783,251.163,SPEAKER_00
250.144,250.857,SPEAKER_01
251.587,255.815,SPEAKER_01
254.389,254.694,SPEAKER_00
255.866,255.934,SPEAKER_01
256.307,257.767,SPEAKER_00
258.531,258.956,SPEAKER_01
260.654,264.711,SPEAKER_00
265.102,267.733,SPEAKER_00
268.565,276.188,SPEAKER_01
277.852,279.109,SPEAKER_00
279.533,280.688,SPEAKER_00
283.166,284.932,SPEAKER_01
286.375,290.076,SPEAKER_01
291.248,291.435,SPEAKER_00
291.435,293.065,SPEAKER_01
291.520,291.723,SPEAKER_00
293.642,299.482,SPEAKER_01
300.263,301.010,SPEAKER_01
301.010,301.231,SPEAKER_00
301.231,301.621,SPEAKER_01
301.621,301.757,SPEAKER_00
301.757,302.233,SPEAKER_01
302.233,302.844,SPEAKER_00
304.304,307.377,SPEAKER_00
308.209,308.243,SPEAKER_00
308.243,308.311,SPEAKER_01
308.311,308.328,SPEAKER_00
308.328,308.701,SPEAKER_01
308.701,309.007,SPEAKER_00
309.007,309.143,SPEAKER_01
309.143,310.008,SPEAKER_00
310.008,310.144,SPEAKER_01
310.144,310.161,SPEAKER_00
310.161,310.280,SPEAKER_01
312.691,313.065,SPEAKER_00
313.065,313.455,SPEAKER_01
313.472,313.540,SPEAKER_01
313.540,313.608,SPEAKER_00
313.608,314.117,SPEAKER_01
314.117,314.253,SPEAKER_00
314.253,314.559,SPEAKER_01
314.559,314.932,SPEAKER_00
314.932,316.952,SPEAKER_01
318.175,322.589,SPEAKER_01
324.372,325.170,SPEAKER_00
326.239,327.615,SPEAKER_01
328.005,328.107,SPEAKER_01
329.041,329.890,SPEAKER_00
330.603,335.323,SPEAKER_01
336.290,338.752,SPEAKER_01
338.752,348.022,SPEAKER_00
348.362,349.686,SPEAKER_00
349.873,354.457,SPEAKER_00
352.674,353.438,SPEAKER_01
355.102,360.025,SPEAKER_00
355.832,356.002,SPEAKER_01
360.603,361.231,SPEAKER_00
361.248,361.808,SPEAKER_00
361.995,369.839,SPEAKER_00
369.992,375.475,SPEAKER_00
375.764,377.394,SPEAKER_00
378.107,381.044,SPEAKER_01
382.267,385.526,SPEAKER_01
385.662,388.141,SPEAKER_00
388.447,392.233,SPEAKER_00
392.827,404.576,SPEAKER_01
406.732,408.684,SPEAKER_00
409.075,409.278,SPEAKER_00
410.365,428.735,SPEAKER_00
429.160,436.817,SPEAKER_00
430.212,431.078,SPEAKER_01
433.472,433.964,SPEAKER_01
437.241,442.912,SPEAKER_00
443.115,444.932,SPEAKER_00
445.509,447.122,SPEAKER_00
449.499,451.978,SPEAKER_00
451.978,457.343,SPEAKER_01
452.521,452.827,SPEAKER_00
