start,end,speaker
5.034,5.424,SPEAKER_00
5.951,7.071,SPEAKER_01
7.547,9.024,SPEAKER_00
9.261,9.312,SPEAKER_00
9.312,10.008,SPEAKER_01
10.008,10.348,SPEAKER_00
15.441,17.071,SPEAKER_00
17.971,21.570,SPEAKER_00
22.419,24.881,SPEAKER_00
25.526,26.104,SPEAKER_01
26.104,26.121,SPEAKER_00
26.121,26.188,SPEAKER_01
26.800,29.771,SPEAKER_00
30.212,37.173,SPEAKER_01
37.173,37.190,SPEAKER_00
37.190,37.360,SPEAKER_01
38.107,41.927,SPEAKER_00
42.233,42.572,SPEAKER_00
43.234,43.353,SPEAKER_00
43.353,43.387,SPEAKER_01
43.387,44.185,SPEAKER_00
45.424,50.908,SPEAKER_00
51.163,52.419,SPEAKER_01
52.419,52.963,SPEAKER_00
52.538,52.725,SPEAKER_01
52.963,53.387,SPEAKER_01
55.679,60.280,SPEAKER_00
61.570,67.462,SPEAKER_01
68.548,83.998,SPEAKER_01
84.253,85.000,SPEAKER_01
85.034,85.781,SPEAKER_01
87.988,88.769,SPEAKER_01
88.956,89.703,SPEAKER_01
91.248,92.895,SPEAKER_01
93.964,94.389,SPEAKER_01
99.805,102.640,SPEAKER_00
102.929,104.253,SPEAKER_00
104.610,105.594,SPEAKER_01
106.290,109.618,SPEAKER_00
114.881,118.226,SPEAKER_01
121.486,123.166,SPEAKER_01
124.813,125.900,SPEAKER_00
126.545,126.630,SPEAKER_00
126.630,127.054,SPEAKER_01
129.312,132.997,SPEAKER_00
132.997,133.659,SPEAKER_01
134.830,136.613,SPEAKER_01
138.005,138.905,SPEAKER_01
141.401,143.642,SPEAKER_01
143.727,143.795,SPEAKER_01
143.795,144.253,SPEAKER_00
144.253,144.338,SPEAKER_01
145.000,146.800,SPEAKER_01
146.800,148.684,SPEAKER_00
148.990,149.109,SPEAKER_00
149.278,152.131,SPEAKER_01
153.014,157.292,SPEAKER_00
157.801,158.413,SPEAKER_00
159.618,163.642,SPEAKER_00
160.959,161.027,SPEAKER_01
161.061,161.112,SPEAKER_01
167.343,173.523,SPEAKER_01
173.879,178.854,SPEAKER_00
183.048,183.115,SPEAKER_00
183.217,184.966,SPEAKER_00
185.509,187.241,SPEAKER_00
187.716,187.954,SPEAKER_00
188.328,188.990,SPEAKER_00
189.346,189.482,SPEAKER_01
191.791,201.146,SPEAKER_00
201.808,205.764,SPEAKER_00
206.409,207.716,SPEAKER_00
208.497,213.370,SPEAKER_00
217.003,222.046,SPEAKER_01
222.538,224.559,SPEAKER_01
226.834,228.616,SPEAKER_00
231.859,245.917,SPEAKER_01
246.596,251.961,SPEAKER_00
255.272,262.301,SPEAKER_01
263.014,263.031,SPEAKER_01
263.031,263.251,SPEAKER_00
263.251,263.523,SPEAKER_01
263.676,268.820,SPEAKER_00
268.820,269.448,SPEAKER_01
269.448,269.550,SPEAKER_00
269.567,269.584,SPEAKER_00
270.025,276.477,SPEAKER_00
276.749,279.822,SPEAKER_00
280.229,280.823,SPEAKER_00
281.129,283.930,SPEAKER_00
285.323,285.900,SPEAKER_00
286.121,291.520,SPEAKER_00
291.146,291.452,SPEAKER_01
291.520,292.402,SPEAKER_01
292.402,299.873,SPEAKER_00
299.194,299.669,SPEAKER_01
299.873,299.924,SPEAKER_01
300.857,303.591,SPEAKER_01
304.440,314.423,SPEAKER_00
315.985,316.596,SPEAKER_00
316.851,318.769,SPEAKER_00
319.992,320.212,SPEAKER_01
321.350,323.234,SPEAKER_00
323.421,327.615,SPEAKER_00
331.570,340.212,SPEAKER_01
340.212,343.404,SPEAKER_00
344.898,349.261,SPEAKER_00
350.569,360.840,SPEAKER_00
361.825,363.455,SPEAKER_01
363.659,364.864,SPEAKER_00
364.864,371.893,SPEAKER_01
372.199,377.326,SPEAKER_00
378.396,381.859,SPEAKER_00
385.017,386.154,SPEAKER_00
386.664,390.806,SPEAKER_00
390.993,392.148,SPEAKER_00
392.148,392.182,SPEAKER_01
394.593,398.192,SPEAKER_00
398.769,412.538,SPEAKER_01
414.576,414.626,SPEAKER_01
417.683,430.008,SPEAKER_00
430.059,431.435,SPEAKER_00
431.944,434.270,SPEAKER_00
434.626,439.041,SPEAKER_00
439.431,441.537,SPEAKER_00
442.555,445.526,SPEAKER_00
446.545,446.834,SPEAKER_00
447.105,448.294,SPEAKER_00
448.667,450.399,SPEAKER_00
450.993,453.268,SPEAKER_00
453.998,456.358,SPEAKER_00
457.190,466.477,SPEAKER_00
467.343,472.538,SPEAKER_00
474.983,477.666,SPEAKER_01
480.195,489.941,SPEAKER_00
489.992,490.008,SPEAKER_00
490.008,491.553,SPEAKER_01
491.469,498.650,SPEAKER_00
491.706,491.791,SPEAKER_01
498.820,501.214,SPEAKER_00
501.214,501.265,SPEAKER_01
502.402,502.436,SPEAKER_01
504.932,506.070,SPEAKER_00
506.528,506.545,SPEAKER_01
507.394,507.428,SPEAKER_01
507.428,507.784,SPEAKER_00
