start,end,speaker
2.351,2.776,SPEAKER_00
4.745,5.289,SPEAKER_00
5.764,8.667,SPEAKER_00
8.854,10.025,SPEAKER_00
12.182,13.591,SPEAKER_01
14.949,15.526,SPEAKER_01
15.713,19.194,SPEAKER_01
19.669,20.161,SPEAKER_00
20.110,21.452,SPEAKER_01
21.910,22.233,SPEAKER_01
22.555,23.574,SPEAKER_01
24.049,27.716,SPEAKER_00
29.465,30.620,SPEAKER_01
31.214,31.689,SPEAKER_00
31.995,34.677,SPEAKER_00
36.579,37.207,SPEAKER_01
37.716,39.024,SPEAKER_01
39.346,39.975,SPEAKER_01
40.042,41.435,SPEAKER_01
41.893,42.351,SPEAKER_00
42.606,45.340,SPEAKER_00
47.666,48.497,SPEAKER_01
48.599,52.623,SPEAKER_01
52.878,55.764,SPEAKER_00
58.056,58.871,SPEAKER_01
59.737,61.995,SPEAKER_01
62.317,62.810,SPEAKER_01
63.285,64.830,SPEAKER_01
65.289,66.494,SPEAKER_01
67.003,70.314,SPEAKER_01
68.616,68.956,SPEAKER_00
70.399,72.470,SPEAKER_00
73.591,73.913,SPEAKER_01
74.100,74.610,SPEAKER_00
74.932,77.530,SPEAKER_00
79.601,82.538,SPEAKER_01
83.370,86.766,SPEAKER_01
86.154,86.511,SPEAKER_00
87.360,91.146,SPEAKER_01
91.248,92.182,SPEAKER_00
92.572,98.888,SPEAKER_00
99.448,103.149,SPEAKER_01
103.183,103.285,SPEAKER_01
104.745,108.888,SPEAKER_00
110.025,110.399,SPEAKER_01
110.654,110.891,SPEAKER_00
111.655,113.183,SPEAKER_01
113.387,116.613,SPEAKER_00
117.733,121.587,SPEAKER_01
121.757,125.085,SPEAKER_01
125.424,128.447,SPEAKER_01
129.007,132.114,SPEAKER_01
132.810,136.851,SPEAKER_01
137.767,139.414,SPEAKER_01
139.499,139.992,SPEAKER_00
140.195,142.963,SPEAKER_01
143.829,148.277,SPEAKER_00
148.820,150.518,SPEAKER_01
151.520,156.002,SPEAKER_00
156.698,159.397,SPEAKER_01
159.533,160.008,SPEAKER_01
160.297,160.840,SPEAKER_01
161.214,163.387,SPEAKER_01
163.642,164.185,SPEAKER_00
164.474,165.204,SPEAKER_00
165.713,172.810,SPEAKER_00
173.489,176.647,SPEAKER_01
177.054,177.716,SPEAKER_00
178.090,179.228,SPEAKER_00
180.569,184.983,SPEAKER_01
185.696,186.087,SPEAKER_00
186.205,186.579,SPEAKER_00
186.868,189.686,SPEAKER_00
