start,end,speaker
1.723,2.725,SPEAKER_01
2.963,3.930,SPEAKER_01
4.542,5.136,SPEAKER_00
5.424,5.628,SPEAKER_01
5.628,5.883,SPEAKER_00
5.883,6.053,SPEAKER_01
6.053,6.647,SPEAKER_00
6.647,6.681,SPEAKER_01
6.885,6.969,SPEAKER_01
6.969,7.309,SPEAKER_00
7.309,7.343,SPEAKER_01
7.377,7.411,SPEAKER_01
7.411,7.649,SPEAKER_00
7.649,7.683,SPEAKER_01
8.463,11.418,SPEAKER_01
12.487,12.980,SPEAKER_00
13.183,13.506,SPEAKER_01
13.744,17.343,SPEAKER_01
18.413,20.976,SPEAKER_00
21.027,21.706,SPEAKER_00
23.132,25.153,SPEAKER_00
25.594,26.104,SPEAKER_00
27.666,29.839,SPEAKER_00
30.857,32.046,SPEAKER_01
32.453,35.204,SPEAKER_01
35.628,35.696,SPEAKER_01
35.696,35.730,SPEAKER_00
35.730,36.154,SPEAKER_01
36.681,36.851,SPEAKER_01
37.394,38.667,SPEAKER_01
39.601,41.367,SPEAKER_00
41.927,42.946,SPEAKER_00
43.285,43.829,SPEAKER_00
44.168,44.864,SPEAKER_00
45.815,46.596,SPEAKER_00
52.250,52.674,SPEAKER_00
52.674,52.691,SPEAKER_01
52.691,52.759,SPEAKER_00
52.759,54.355,SPEAKER_01
53.608,53.896,SPEAKER_00
54.559,58.854,SPEAKER_00
54.660,54.745,SPEAKER_01
59.363,62.776,SPEAKER_00
63.098,63.591,SPEAKER_01
65.119,65.424,SPEAKER_00
65.747,67.496,SPEAKER_01
68.548,69.211,SPEAKER_00
71.061,71.910,SPEAKER_00
72.555,75.628,SPEAKER_00
76.783,80.671,SPEAKER_01
82.334,82.725,SPEAKER_01
84.406,84.847,SPEAKER_01
85.221,85.543,SPEAKER_01
86.732,89.143,SPEAKER_01
89.958,90.382,SPEAKER_00
91.401,93.795,SPEAKER_00
94.559,95.119,SPEAKER_00
95.170,96.596,SPEAKER_01
96.715,100.705,SPEAKER_01
101.384,102.572,SPEAKER_00
102.895,104.049,SPEAKER_00
105.374,105.390,SPEAKER_01
105.390,105.781,SPEAKER_00
106.036,106.358,SPEAKER_01
106.613,107.343,SPEAKER_01
107.564,109.788,SPEAKER_01
110.722,111.520,SPEAKER_00
113.472,115.374,SPEAKER_01
117.037,117.971,SPEAKER_00
118.582,121.078,SPEAKER_00
121.706,123.642,SPEAKER_00
124.083,125.289,SPEAKER_00
126.070,126.121,SPEAKER_01
126.121,126.426,SPEAKER_00
126.969,130.806,SPEAKER_01
132.267,132.589,SPEAKER_00
133.251,134.372,SPEAKER_00
134.796,136.528,SPEAKER_00
136.766,138.175,SPEAKER_00
140.229,141.316,SPEAKER_00
141.689,142.063,SPEAKER_01
142.878,143.998,SPEAKER_01
143.998,144.796,SPEAKER_00
144.796,144.813,SPEAKER_01
145.594,147.020,SPEAKER_00
147.394,147.462,SPEAKER_00
147.733,153.251,SPEAKER_00
153.591,154.032,SPEAKER_00
154.423,155.034,SPEAKER_00
156.392,156.783,SPEAKER_01
157.139,157.513,SPEAKER_01
158.922,162.284,SPEAKER_01
162.521,164.015,SPEAKER_01
164.559,170.467,SPEAKER_01
172.097,172.742,SPEAKER_01
172.742,172.793,SPEAKER_00
175.289,178.277,SPEAKER_00
180.603,181.553,SPEAKER_00
181.825,182.810,SPEAKER_00
183.285,184.168,SPEAKER_00
184.321,186.698,SPEAKER_00
187.394,188.599,SPEAKER_00
188.905,189.363,SPEAKER_00
189.771,190.705,SPEAKER_00
191.553,192.912,SPEAKER_00
194.253,195.458,SPEAKER_01
196.019,198.243,SPEAKER_01
200.025,200.603,SPEAKER_01
200.603,200.739,SPEAKER_00
200.739,200.772,SPEAKER_01
201.638,201.740,SPEAKER_01
201.740,201.893,SPEAKER_00
203.710,207.886,SPEAKER_01
209.024,209.041,SPEAKER_01
209.041,211.027,SPEAKER_00
211.282,213.031,SPEAKER_00
213.404,216.902,SPEAKER_00
217.852,219.329,SPEAKER_00
220.110,220.416,SPEAKER_01
221.231,222.233,SPEAKER_01
222.233,222.436,SPEAKER_00
223.268,223.744,SPEAKER_00
225.815,226.171,SPEAKER_00
226.766,228.769,SPEAKER_00
230.025,230.365,SPEAKER_01
230.535,230.925,SPEAKER_01
231.214,231.604,SPEAKER_01
231.910,232.385,SPEAKER_01
232.555,237.139,SPEAKER_01
238.056,238.480,SPEAKER_01
238.752,239.312,SPEAKER_01
239.907,240.705,SPEAKER_01
241.197,243.778,SPEAKER_01
243.829,245.407,SPEAKER_01
246.460,247.377,SPEAKER_00
247.920,250.688,SPEAKER_00
250.688,252.368,SPEAKER_01
252.827,253.132,SPEAKER_01
253.353,256.528,SPEAKER_01
257.020,257.699,SPEAKER_01
258.005,261.774,SPEAKER_01
262.114,263.268,SPEAKER_01
263.608,267.428,SPEAKER_01
267.954,271.876,SPEAKER_01
272.317,275.866,SPEAKER_01
276.290,276.613,SPEAKER_01
277.139,277.445,SPEAKER_01
277.683,279.244,SPEAKER_01
278.005,278.379,SPEAKER_00
280.603,281.282,SPEAKER_00
283.081,284.015,SPEAKER_00
284.372,287.750,SPEAKER_00
288.820,289.244,SPEAKER_00
289.533,290.365,SPEAKER_00
290.908,290.959,SPEAKER_01
