start,end,speaker
0.008,0.908,SPEAKER_00
3.217,4.525,SPEAKER_00
5.374,5.866,SPEAKER_01
6.375,7.716,SPEAKER_00
8.243,9.431,SPEAKER_00
9.465,13.947,SPEAKER_00
15.085,19.975,SPEAKER_01
20.399,22.538,SPEAKER_00
23.710,26.154,SPEAKER_01
26.256,30.518,SPEAKER_01
30.891,31.825,SPEAKER_00
32.334,35.509,SPEAKER_00
36.256,38.565,SPEAKER_01
38.786,42.114,SPEAKER_00
44.015,46.273,SPEAKER_01
46.885,51.638,SPEAKER_01
52.657,54.321,SPEAKER_00
52.674,53.149,SPEAKER_01
54.508,55.289,SPEAKER_00
55.357,58.107,SPEAKER_00
59.533,63.727,SPEAKER_01
64.117,64.559,SPEAKER_01
64.813,66.749,SPEAKER_01
67.207,68.616,SPEAKER_01
68.803,75.985,SPEAKER_00
76.324,77.615,SPEAKER_00
79.261,80.637,SPEAKER_01
81.027,89.414,SPEAKER_00
91.621,92.419,SPEAKER_01
92.912,93.506,SPEAKER_01
94.287,98.277,SPEAKER_01
98.582,99.278,SPEAKER_01
99.567,101.282,SPEAKER_01
101.689,104.066,SPEAKER_01
104.219,104.626,SPEAKER_00
104.762,106.885,SPEAKER_01
107.258,107.699,SPEAKER_01
108.039,110.161,SPEAKER_01
110.467,112.640,SPEAKER_01
112.946,113.506,SPEAKER_01
113.642,117.003,SPEAKER_01
117.360,117.750,SPEAKER_01
117.428,120.042,SPEAKER_00
120.756,121.180,SPEAKER_01
121.638,124.287,SPEAKER_00
125.509,130.518,SPEAKER_01
130.976,131.689,SPEAKER_01
132.097,132.810,SPEAKER_01
133.353,134.711,SPEAKER_01
134.949,135.560,SPEAKER_01
135.866,136.341,SPEAKER_00
135.968,136.426,SPEAKER_01
136.783,141.876,SPEAKER_01
141.876,142.759,SPEAKER_00
142.946,145.441,SPEAKER_00
146.732,147.173,SPEAKER_00
147.462,148.158,SPEAKER_01
148.158,148.905,SPEAKER_00
149.160,150.942,SPEAKER_00
152.385,156.545,SPEAKER_01
156.868,159.482,SPEAKER_01
160.076,163.659,SPEAKER_01
164.236,167.292,SPEAKER_00
167.513,168.871,SPEAKER_01
168.922,169.601,SPEAKER_01
169.992,170.399,SPEAKER_01
170.552,170.620,SPEAKER_01
170.620,170.976,SPEAKER_00
170.976,171.078,SPEAKER_01
171.537,174.508,SPEAKER_00
176.375,179.261,SPEAKER_01
179.703,180.705,SPEAKER_01
181.095,181.486,SPEAKER_00
181.893,183.115,SPEAKER_01
183.115,183.268,SPEAKER_00
183.795,185.577,SPEAKER_00
186.783,192.572,SPEAKER_01
193.370,195.645,SPEAKER_00
195.645,195.968,SPEAKER_01
196.188,197.598,SPEAKER_00
198.260,200.212,SPEAKER_00
201.452,202.012,SPEAKER_00
203.132,206.902,SPEAKER_00
207.292,207.818,SPEAKER_00
208.514,209.041,SPEAKER_00
209.737,212.589,SPEAKER_00
214.287,216.239,SPEAKER_01
216.766,219.618,SPEAKER_01
220.059,220.857,SPEAKER_00
221.486,224.491,SPEAKER_00
224.762,225.645,SPEAKER_00
227.105,229.177,SPEAKER_00
230.280,230.942,SPEAKER_01
231.129,231.520,SPEAKER_01
232.419,234.745,SPEAKER_00
236.545,238.480,SPEAKER_01
238.701,241.553,SPEAKER_00
242.131,252.742,SPEAKER_01
253.404,255.594,SPEAKER_00
256.766,257.156,SPEAKER_01
258.039,259.788,SPEAKER_00
