start,end,speaker
0.976,0.993,SPEAKER_01
0.993,1.265,SPEAKER_00
1.774,3.336,SPEAKER_00
4.779,5.577,SPEAKER_00
6.715,10.874,SPEAKER_00
11.723,12.623,SPEAKER_00
13.896,13.913,SPEAKER_01
13.913,15.357,SPEAKER_00
17.411,17.428,SPEAKER_01
17.428,19.737,SPEAKER_00
19.737,19.771,SPEAKER_01
19.771,19.805,SPEAKER_00
21.655,24.168,SPEAKER_00
24.694,26.630,SPEAKER_00
26.952,28.073,SPEAKER_00
28.922,28.939,SPEAKER_00
28.939,30.857,SPEAKER_01
30.857,30.874,SPEAKER_00
31.469,32.912,SPEAKER_01
34.049,34.066,SPEAKER_01
34.066,34.083,SPEAKER_00
34.083,34.847,SPEAKER_01
36.070,39.482,SPEAKER_00
40.008,41.129,SPEAKER_00
41.350,43.048,SPEAKER_00
43.879,44.304,SPEAKER_00
44.728,45.374,SPEAKER_00
45.713,46.002,SPEAKER_00
46.002,46.443,SPEAKER_01
46.443,46.460,SPEAKER_00
46.664,47.818,SPEAKER_00
49.211,49.601,SPEAKER_01
50.637,52.606,SPEAKER_01
53.523,56.002,SPEAKER_01
56.002,56.307,SPEAKER_00
56.307,56.358,SPEAKER_01
56.358,57.224,SPEAKER_00
58.090,58.497,SPEAKER_00
59.075,60.993,SPEAKER_00
61.723,65.000,SPEAKER_00
65.000,65.170,SPEAKER_01
65.170,65.204,SPEAKER_00
65.204,65.272,SPEAKER_01
67.377,67.784,SPEAKER_01
68.192,69.295,SPEAKER_00
69.754,73.081,SPEAKER_00
73.234,75.543,SPEAKER_00
75.832,77.292,SPEAKER_00
77.530,78.430,SPEAKER_00
80.229,81.587,SPEAKER_00
82.097,83.404,SPEAKER_00
84.236,84.728,SPEAKER_00
85.509,86.460,SPEAKER_00
87.343,91.876,SPEAKER_00
91.978,92.606,SPEAKER_00
95.374,96.834,SPEAKER_00
98.837,99.414,SPEAKER_00
100.925,106.104,SPEAKER_00
107.275,108.022,SPEAKER_01
109.143,109.635,SPEAKER_00
110.382,113.778,SPEAKER_00
114.932,115.815,SPEAKER_01
117.156,118.447,SPEAKER_01
119.024,126.002,SPEAKER_01
126.647,127.173,SPEAKER_01
127.326,129.007,SPEAKER_01
128.243,128.514,SPEAKER_00
129.007,129.380,SPEAKER_00
129.380,129.550,SPEAKER_01
129.550,129.652,SPEAKER_00
129.652,129.703,SPEAKER_01
129.703,129.907,SPEAKER_00
129.907,130.280,SPEAKER_01
131.282,132.250,SPEAKER_01
132.250,132.317,SPEAKER_00
132.317,132.334,SPEAKER_01
132.334,133.081,SPEAKER_00
133.591,134.338,SPEAKER_00
135.170,136.885,SPEAKER_00
137.309,139.771,SPEAKER_00
139.992,141.893,SPEAKER_00
140.178,140.739,SPEAKER_01
142.233,142.912,SPEAKER_00
142.912,143.065,SPEAKER_01
143.065,143.353,SPEAKER_00
143.387,145.000,SPEAKER_00
145.407,147.139,SPEAKER_00
147.309,149.041,SPEAKER_00
149.533,150.620,SPEAKER_00
151.638,152.080,SPEAKER_01
152.317,152.623,SPEAKER_00
153.048,153.370,SPEAKER_01
154.711,156.358,SPEAKER_00
156.715,157.207,SPEAKER_00
157.581,158.362,SPEAKER_00
159.584,166.477,SPEAKER_00
167.224,169.856,SPEAKER_00
170.501,171.520,SPEAKER_00
174.185,174.915,SPEAKER_01
175.764,176.087,SPEAKER_01
178.107,179.771,SPEAKER_00
180.942,181.435,SPEAKER_00
183.438,183.998,SPEAKER_00
184.440,187.292,SPEAKER_00
188.090,189.499,SPEAKER_01
189.499,189.992,SPEAKER_00
189.992,194.660,SPEAKER_01
195.272,195.289,SPEAKER_00
195.289,197.716,SPEAKER_01
198.939,200.823,SPEAKER_01
201.197,201.672,SPEAKER_01
201.995,203.353,SPEAKER_01
