start,end,speaker
1.418,3.302,SPEAKER_00
3.829,8.667,SPEAKER_00
9.448,10.756,SPEAKER_00
11.452,12.759,SPEAKER_00
13.353,18.888,SPEAKER_00
19.312,20.654,SPEAKER_00
21.129,22.351,SPEAKER_00
23.014,24.270,SPEAKER_00
24.949,25.272,SPEAKER_00
25.815,26.681,SPEAKER_00
27.750,31.401,SPEAKER_00
32.114,32.759,SPEAKER_00
33.048,34.253,SPEAKER_00
35.289,37.224,SPEAKER_00
37.683,39.975,SPEAKER_00
40.382,44.236,SPEAKER_00
44.491,48.514,SPEAKER_00
48.820,54.491,SPEAKER_00
54.593,57.224,SPEAKER_00
57.581,62.385,SPEAKER_00
63.761,64.304,SPEAKER_00
64.423,66.273,SPEAKER_00
66.935,71.520,SPEAKER_00
71.927,73.896,SPEAKER_00
74.643,75.475,SPEAKER_00
75.679,76.324,SPEAKER_00
76.562,76.986,SPEAKER_00
77.750,78.447,SPEAKER_00
78.922,81.757,SPEAKER_00
81.910,87.716,SPEAKER_00
88.871,91.944,SPEAKER_00
94.066,102.063,SPEAKER_00
102.199,105.238,SPEAKER_00
105.832,107.156,SPEAKER_00
107.615,111.231,SPEAKER_00
111.452,113.608,SPEAKER_00
113.778,115.866,SPEAKER_00
116.885,120.484,SPEAKER_00
121.604,122.148,SPEAKER_00
122.623,130.229,SPEAKER_00
130.942,131.316,SPEAKER_01
130.942,132.946,SPEAKER_00
133.710,136.851,SPEAKER_00
137.394,144.083,SPEAKER_00
140.212,140.467,SPEAKER_01
144.117,145.221,SPEAKER_00
145.679,156.528,SPEAKER_00
154.372,154.762,SPEAKER_01
157.496,160.467,SPEAKER_00
161.520,164.321,SPEAKER_00
165.102,166.188,SPEAKER_00
166.664,168.294,SPEAKER_00
168.752,172.776,SPEAKER_00
173.370,178.413,SPEAKER_00
178.701,180.076,SPEAKER_00
180.314,181.944,SPEAKER_00
182.199,188.005,SPEAKER_00
188.260,193.523,SPEAKER_00
193.693,196.053,SPEAKER_00
197.445,203.285,SPEAKER_00
204.083,204.660,SPEAKER_00
205.017,206.749,SPEAKER_00
