start,end,speaker
1.061,3.404,SPEAKER_00
1.095,1.112,SPEAKER_01
1.163,1.367,SPEAKER_01
1.672,1.961,SPEAKER_01
4.338,4.881,SPEAKER_00
5.255,9.669,SPEAKER_00
9.669,11.231,SPEAKER_01
10.144,11.146,SPEAKER_00
11.231,11.995,SPEAKER_00
11.995,19.584,SPEAKER_01
19.652,20.348,SPEAKER_01
20.348,23.115,SPEAKER_00
23.115,23.947,SPEAKER_01
23.947,23.998,SPEAKER_00
23.998,24.015,SPEAKER_01
24.015,24.864,SPEAKER_00
24.864,25.645,SPEAKER_01
26.392,28.735,SPEAKER_01
29.329,36.205,SPEAKER_01
36.494,46.749,SPEAKER_01
47.003,47.683,SPEAKER_01
48.039,55.085,SPEAKER_01
55.985,57.886,SPEAKER_00
59.041,61.129,SPEAKER_00
61.791,62.267,SPEAKER_00
62.708,63.676,SPEAKER_00
64.219,66.239,SPEAKER_00
67.852,68.005,SPEAKER_00
68.005,68.803,SPEAKER_01
68.803,68.854,SPEAKER_00
69.041,69.058,SPEAKER_00
69.058,77.699,SPEAKER_01
76.409,76.935,SPEAKER_00
77.988,79.992,SPEAKER_01
80.467,81.129,SPEAKER_01
81.859,82.589,SPEAKER_01
82.793,82.997,SPEAKER_01
82.997,83.625,SPEAKER_00
83.625,83.642,SPEAKER_01
84.525,85.713,SPEAKER_00
85.951,87.275,SPEAKER_00
87.428,89.907,SPEAKER_00
90.450,91.044,SPEAKER_00
91.672,92.912,SPEAKER_01
93.540,93.998,SPEAKER_01
94.406,98.243,SPEAKER_01
95.475,95.968,SPEAKER_00
98.633,99.109,SPEAKER_01
99.567,101.214,SPEAKER_01
102.487,110.127,SPEAKER_01
110.484,116.409,SPEAKER_01
116.494,124.423,SPEAKER_01
121.587,122.097,SPEAKER_00
122.385,122.538,SPEAKER_00
124.898,129.211,SPEAKER_01
129.805,135.136,SPEAKER_00
137.513,138.192,SPEAKER_00
138.447,139.143,SPEAKER_00
139.278,139.363,SPEAKER_00
139.363,141.808,SPEAKER_01
141.978,148.735,SPEAKER_00
146.698,147.258,SPEAKER_01
149.822,149.873,SPEAKER_00
149.873,153.081,SPEAKER_01
153.081,153.472,SPEAKER_00
153.472,153.506,SPEAKER_01
153.506,154.779,SPEAKER_00
155.170,157.716,SPEAKER_00
159.567,162.827,SPEAKER_01
163.506,165.085,SPEAKER_01
165.272,168.107,SPEAKER_01
168.803,171.010,SPEAKER_01
171.401,171.910,SPEAKER_00
171.995,172.878,SPEAKER_00
174.236,174.270,SPEAKER_01
174.270,174.406,SPEAKER_00
174.406,177.343,SPEAKER_01
177.343,178.260,SPEAKER_00
177.394,177.411,SPEAKER_01
177.428,177.462,SPEAKER_01
178.854,182.997,SPEAKER_00
185.374,188.056,SPEAKER_01
188.684,196.817,SPEAKER_01
