start,end,speaker
0.874,1.061,SPEAKER_01
1.061,1.163,SPEAKER_00
1.553,2.793,SPEAKER_00
1.570,1.689,SPEAKER_01
3.217,4.508,SPEAKER_01
4.660,7.581,SPEAKER_00
8.328,9.194,SPEAKER_01
9.329,14.559,SPEAKER_00
14.864,20.739,SPEAKER_01
23.438,26.664,SPEAKER_00
27.615,30.891,SPEAKER_00
31.876,32.521,SPEAKER_00
32.708,34.779,SPEAKER_00
35.628,38.243,SPEAKER_01
38.599,41.112,SPEAKER_01
41.537,44.491,SPEAKER_01
45.170,46.205,SPEAKER_00
46.800,48.616,SPEAKER_00
49.380,54.372,SPEAKER_01
55.170,59.228,SPEAKER_00
59.839,63.896,SPEAKER_01
64.847,65.781,SPEAKER_01
66.053,66.494,SPEAKER_00
66.986,68.514,SPEAKER_00
68.871,72.148,SPEAKER_00
72.572,79.635,SPEAKER_01
79.924,81.299,SPEAKER_01
81.452,82.317,SPEAKER_00
82.742,83.014,SPEAKER_00
83.336,85.170,SPEAKER_00
85.628,88.311,SPEAKER_00
89.177,90.874,SPEAKER_01
91.231,92.317,SPEAKER_01
93.506,93.998,SPEAKER_01
93.812,94.151,SPEAKER_00
94.643,96.902,SPEAKER_01
97.224,98.922,SPEAKER_00
99.703,100.976,SPEAKER_01
101.553,107.037,SPEAKER_00
107.666,109.346,SPEAKER_00
109.720,111.231,SPEAKER_01
111.689,112.080,SPEAKER_00
112.216,113.727,SPEAKER_00
114.236,115.679,SPEAKER_01
115.917,117.666,SPEAKER_00
118.124,118.973,SPEAKER_01
119.499,121.537,SPEAKER_00
122.504,123.574,SPEAKER_01
124.762,127.054,SPEAKER_00
127.479,129.635,SPEAKER_01
130.246,137.190,SPEAKER_01
137.190,137.564,SPEAKER_00
137.903,138.311,SPEAKER_00
138.311,138.939,SPEAKER_01
138.939,146.392,SPEAKER_00
147.309,147.903,SPEAKER_01
148.107,148.124,SPEAKER_01
148.124,148.345,SPEAKER_00
148.345,148.735,SPEAKER_01
149.058,151.129,SPEAKER_00
152.165,154.813,SPEAKER_01
154.813,156.443,SPEAKER_00
156.681,158.413,SPEAKER_00
158.413,158.650,SPEAKER_01
159.431,160.518,SPEAKER_01
161.010,164.202,SPEAKER_00
164.287,164.542,SPEAKER_00
164.983,165.255,SPEAKER_01
165.781,166.036,SPEAKER_01
167.088,169.856,SPEAKER_00
170.789,173.115,SPEAKER_01
173.149,173.998,SPEAKER_01
173.200,173.523,SPEAKER_00
173.998,174.457,SPEAKER_00
174.626,175.543,SPEAKER_00
176.426,180.823,SPEAKER_00
182.063,182.623,SPEAKER_01
183.149,187.139,SPEAKER_01
187.292,190.535,SPEAKER_01
190.908,198.107,SPEAKER_01
190.976,191.418,SPEAKER_00
198.345,206.630,SPEAKER_01
207.207,207.954,SPEAKER_01
208.328,212.199,SPEAKER_00
212.691,214.372,SPEAKER_01
214.728,217.598,SPEAKER_01
217.971,220.603,SPEAKER_01
220.501,223.625,SPEAKER_00
221.112,221.129,SPEAKER_01
221.163,221.197,SPEAKER_01
221.621,222.165,SPEAKER_01
224.406,226.239,SPEAKER_01
226.596,226.851,SPEAKER_00
227.462,228.973,SPEAKER_00
229.499,230.976,SPEAKER_01
230.942,233.710,SPEAKER_00
234.236,234.406,SPEAKER_01
234.864,235.306,SPEAKER_00
235.509,237.649,SPEAKER_00
238.531,239.601,SPEAKER_01
240.314,242.148,SPEAKER_00
242.504,242.912,SPEAKER_00
242.980,246.341,SPEAKER_00
246.443,248.005,SPEAKER_00
248.497,252.793,SPEAKER_01
252.284,253.115,SPEAKER_00
253.132,253.149,SPEAKER_01
253.183,254.711,SPEAKER_01
255.204,256.273,SPEAKER_00
256.902,261.587,SPEAKER_00
262.487,265.255,SPEAKER_01
265.577,266.986,SPEAKER_01
267.547,281.978,SPEAKER_01
281.621,287.445,SPEAKER_00
285.492,286.036,SPEAKER_01
287.479,290.637,SPEAKER_00
291.859,294.576,SPEAKER_01
294.983,296.341,SPEAKER_00
296.460,298.005,SPEAKER_00
298.582,299.244,SPEAKER_01
299.754,301.350,SPEAKER_00
301.757,303.540,SPEAKER_00
303.676,306.341,SPEAKER_00
307.190,318.005,SPEAKER_01
315.119,315.560,SPEAKER_00
318.463,322.114,SPEAKER_01
320.382,320.467,SPEAKER_00
320.535,320.620,SPEAKER_00
322.114,323.998,SPEAKER_00
325.645,327.496,SPEAKER_00
327.649,328.073,SPEAKER_00
328.447,333.795,SPEAKER_01
334.321,344.593,SPEAKER_01
345.357,346.375,SPEAKER_01
346.783,349.414,SPEAKER_01
349.058,349.465,SPEAKER_00
